analysis_id,paper_id,candidate_signal,eligibility_decision,exclusion_reason,peer_review_status,evidence_locator,adjudicator,adjudication_date,adjudication_note
assumption_audit,supp_reproducibility_study_of_cooperation_competition_and_maliciousness_llm_stakehold,no_signal,pending_expert_adjudication,,Transactions on Machine Learning Research,https://openreview.net/forum?id=MTrhFmkC45,,,
coverage_audit,supp_reproducibility_study_of_cooperation_competition_and_maliciousness_llm_stakehold,no_signal,pending_expert_adjudication,,Transactions on Machine Learning Research,https://openreview.net/forum?id=MTrhFmkC45,,,
attack_landscape,arxiv_2505_22960,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2505.22960,,,
defense_landscape,arxiv_2505_22960,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2505.22960,,,
benchmark_audit,arxiv_2505_22960,candidate,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2505.22960,,,
metric_comparability,arxiv_2505_22960,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2505.22960,,,
observer_scope_audit,arxiv_2505_22960,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2505.22960,,,
assumption_audit,arxiv_2505_22960,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2505.22960,,,
coverage_audit,arxiv_2505_22960,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2505.22960,,,
attack_landscape,supp_safe_in_isolation_dangerous_together_agent_driven_multi_turn_decomposition_jailb,no_signal,pending_expert_adjudication,,REALM Workshop at ACL 2025,https://aclanthology.org/2025.realm-1.13/,,,
defense_landscape,supp_safe_in_isolation_dangerous_together_agent_driven_multi_turn_decomposition_jailb,no_signal,pending_expert_adjudication,,REALM Workshop at ACL 2025,https://aclanthology.org/2025.realm-1.13/,,,
benchmark_audit,supp_safe_in_isolation_dangerous_together_agent_driven_multi_turn_decomposition_jailb,candidate,pending_expert_adjudication,,REALM Workshop at ACL 2025,https://aclanthology.org/2025.realm-1.13/,,,
metric_comparability,supp_safe_in_isolation_dangerous_together_agent_driven_multi_turn_decomposition_jailb,no_signal,pending_expert_adjudication,,REALM Workshop at ACL 2025,https://aclanthology.org/2025.realm-1.13/,,,
observer_scope_audit,supp_safe_in_isolation_dangerous_together_agent_driven_multi_turn_decomposition_jailb,no_signal,pending_expert_adjudication,,REALM Workshop at ACL 2025,https://aclanthology.org/2025.realm-1.13/,,,
assumption_audit,supp_safe_in_isolation_dangerous_together_agent_driven_multi_turn_decomposition_jailb,no_signal,pending_expert_adjudication,,REALM Workshop at ACL 2025,https://aclanthology.org/2025.realm-1.13/,,,
coverage_audit,supp_safe_in_isolation_dangerous_together_agent_driven_multi_turn_decomposition_jailb,no_signal,pending_expert_adjudication,,REALM Workshop at ACL 2025,https://aclanthology.org/2025.realm-1.13/,,,
attack_landscape,arxiv_2506_07564,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2506.07564,,,
defense_landscape,arxiv_2506_07564,candidate,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2506.07564,,,
benchmark_audit,arxiv_2506_07564,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2506.07564,,,
metric_comparability,arxiv_2506_07564,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2506.07564,,,
observer_scope_audit,arxiv_2506_07564,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2506.07564,,,
assumption_audit,arxiv_2506_07564,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2506.07564,,,
coverage_audit,arxiv_2506_07564,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2506.07564,,,
attack_landscape,arxiv_2505_24201,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2505.24201,,,
defense_landscape,arxiv_2505_24201,candidate,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2505.24201,,,
benchmark_audit,arxiv_2505_24201,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2505.24201,,,
metric_comparability,arxiv_2505_24201,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2505.24201,,,
observer_scope_audit,arxiv_2505_24201,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2505.24201,,,
assumption_audit,arxiv_2505_24201,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2505.24201,,,
coverage_audit,arxiv_2505_24201,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2505.24201,,,
attack_landscape,hu2025responsibility,no_signal,pending_expert_adjudication,,arXiv,"arXiv Abstract; framework sections on agreement, uncertainty, security, and governance",,,
defense_landscape,hu2025responsibility,no_signal,pending_expert_adjudication,,arXiv,"arXiv Abstract; framework sections on agreement, uncertainty, security, and governance",,,
benchmark_audit,hu2025responsibility,no_signal,pending_expert_adjudication,,arXiv,"arXiv Abstract; framework sections on agreement, uncertainty, security, and governance",,,
metric_comparability,hu2025responsibility,candidate,pending_expert_adjudication,,arXiv,"arXiv Abstract; framework sections on agreement, uncertainty, security, and governance",,,
observer_scope_audit,hu2025responsibility,candidate,pending_expert_adjudication,,arXiv,"arXiv Abstract; framework sections on agreement, uncertainty, security, and governance",,,
assumption_audit,hu2025responsibility,no_signal,pending_expert_adjudication,,arXiv,"arXiv Abstract; framework sections on agreement, uncertainty, security, and governance",,,
coverage_audit,hu2025responsibility,candidate,pending_expert_adjudication,,arXiv,"arXiv Abstract; framework sections on agreement, uncertainty, security, and governance",,,
attack_landscape,supp_teaching_models_to_balance_resisting_and_accepting_persuasion,no_signal,pending_expert_adjudication,,NAACL 2025,https://aclanthology.org/2025.naacl-long.412/,,,
defense_landscape,supp_teaching_models_to_balance_resisting_and_accepting_persuasion,candidate,pending_expert_adjudication,,NAACL 2025,https://aclanthology.org/2025.naacl-long.412/,,,
benchmark_audit,supp_teaching_models_to_balance_resisting_and_accepting_persuasion,candidate,pending_expert_adjudication,,NAACL 2025,https://aclanthology.org/2025.naacl-long.412/,,,
metric_comparability,supp_teaching_models_to_balance_resisting_and_accepting_persuasion,no_signal,pending_expert_adjudication,,NAACL 2025,https://aclanthology.org/2025.naacl-long.412/,,,
observer_scope_audit,supp_teaching_models_to_balance_resisting_and_accepting_persuasion,no_signal,pending_expert_adjudication,,NAACL 2025,https://aclanthology.org/2025.naacl-long.412/,,,
assumption_audit,supp_teaching_models_to_balance_resisting_and_accepting_persuasion,no_signal,pending_expert_adjudication,,NAACL 2025,https://aclanthology.org/2025.naacl-long.412/,,,
coverage_audit,supp_teaching_models_to_balance_resisting_and_accepting_persuasion,no_signal,pending_expert_adjudication,,NAACL 2025,https://aclanthology.org/2025.naacl-long.412/,,,
attack_landscape,lupinacci2025darkside,candidate,pending_expert_adjudication,,arXiv,ArXiv v6 Abstract p. 1; attack-surface and inter-agent sections pp. 5-6; evaluation pp. 5-6.,,,
defense_landscape,lupinacci2025darkside,no_signal,pending_expert_adjudication,,arXiv,ArXiv v6 Abstract p. 1; attack-surface and inter-agent sections pp. 5-6; evaluation pp. 5-6.,,,
benchmark_audit,lupinacci2025darkside,no_signal,pending_expert_adjudication,,arXiv,ArXiv v6 Abstract p. 1; attack-surface and inter-agent sections pp. 5-6; evaluation pp. 5-6.,,,
metric_comparability,lupinacci2025darkside,candidate,pending_expert_adjudication,,arXiv,ArXiv v6 Abstract p. 1; attack-surface and inter-agent sections pp. 5-6; evaluation pp. 5-6.,,,
observer_scope_audit,lupinacci2025darkside,no_signal,pending_expert_adjudication,,arXiv,ArXiv v6 Abstract p. 1; attack-surface and inter-agent sections pp. 5-6; evaluation pp. 5-6.,,,
assumption_audit,lupinacci2025darkside,candidate,pending_expert_adjudication,,arXiv,ArXiv v6 Abstract p. 1; attack-surface and inter-agent sections pp. 5-6; evaluation pp. 5-6.,,,
coverage_audit,lupinacci2025darkside,candidate,pending_expert_adjudication,,arXiv,ArXiv v6 Abstract p. 1; attack-surface and inter-agent sections pp. 5-6; evaluation pp. 5-6.,,,
attack_landscape,he2025emergedsecurity,no_signal,pending_expert_adjudication,,ACM Computing Surveys,"Published ACM CSUR Abstract, taxonomy, case-study, defense, and future-work sections",,,
defense_landscape,he2025emergedsecurity,no_signal,pending_expert_adjudication,,ACM Computing Surveys,"Published ACM CSUR Abstract, taxonomy, case-study, defense, and future-work sections",,,
benchmark_audit,he2025emergedsecurity,no_signal,pending_expert_adjudication,,ACM Computing Surveys,"Published ACM CSUR Abstract, taxonomy, case-study, defense, and future-work sections",,,
metric_comparability,he2025emergedsecurity,candidate,pending_expert_adjudication,,ACM Computing Surveys,"Published ACM CSUR Abstract, taxonomy, case-study, defense, and future-work sections",,,
observer_scope_audit,he2025emergedsecurity,no_signal,pending_expert_adjudication,,ACM Computing Surveys,"Published ACM CSUR Abstract, taxonomy, case-study, defense, and future-work sections",,,
assumption_audit,he2025emergedsecurity,no_signal,pending_expert_adjudication,,ACM Computing Surveys,"Published ACM CSUR Abstract, taxonomy, case-study, defense, and future-work sections",,,
coverage_audit,he2025emergedsecurity,candidate,pending_expert_adjudication,,ACM Computing Surveys,"Published ACM CSUR Abstract, taxonomy, case-study, defense, and future-work sections",,,
attack_landscape,arxiv_2509_14284,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2509.14284,,,
defense_landscape,arxiv_2509_14284,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2509.14284,,,
benchmark_audit,arxiv_2509_14284,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2509.14284,,,
metric_comparability,arxiv_2509_14284,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2509.14284,,,
observer_scope_audit,arxiv_2509_14284,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2509.14284,,,
assumption_audit,arxiv_2509_14284,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2509.14284,,,
coverage_audit,arxiv_2509_14284,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2509.14284,,,
attack_landscape,he2025atrust,candidate,pending_expert_adjudication,,arXiv,"arXiv abstract for six dimensions, A-Trust/TMS, and acceptance comment; full paper Secs. 2–3 and result/limitation sections. Exact tables/pages require author signoff.",,,
defense_landscape,he2025atrust,candidate,pending_expert_adjudication,,arXiv,"arXiv abstract for six dimensions, A-Trust/TMS, and acceptance comment; full paper Secs. 2–3 and result/limitation sections. Exact tables/pages require author signoff.",,,
benchmark_audit,he2025atrust,no_signal,pending_expert_adjudication,,arXiv,"arXiv abstract for six dimensions, A-Trust/TMS, and acceptance comment; full paper Secs. 2–3 and result/limitation sections. Exact tables/pages require author signoff.",,,
metric_comparability,he2025atrust,candidate,pending_expert_adjudication,,arXiv,"arXiv abstract for six dimensions, A-Trust/TMS, and acceptance comment; full paper Secs. 2–3 and result/limitation sections. Exact tables/pages require author signoff.",,,
observer_scope_audit,he2025atrust,no_signal,pending_expert_adjudication,,arXiv,"arXiv abstract for six dimensions, A-Trust/TMS, and acceptance comment; full paper Secs. 2–3 and result/limitation sections. Exact tables/pages require author signoff.",,,
assumption_audit,he2025atrust,candidate,pending_expert_adjudication,,arXiv,"arXiv abstract for six dimensions, A-Trust/TMS, and acceptance comment; full paper Secs. 2–3 and result/limitation sections. Exact tables/pages require author signoff.",,,
coverage_audit,he2025atrust,candidate,pending_expert_adjudication,,arXiv,"arXiv abstract for six dimensions, A-Trust/TMS, and acceptance comment; full paper Secs. 2–3 and result/limitation sections. Exact tables/pages require author signoff.",,,
attack_landscape,supp_understanding_the_information_propagation_effects_of_communication_topologies_in,no_signal,pending_expert_adjudication,,EMNLP 2025,https://aclanthology.org/2025.emnlp-main.623/,,,
defense_landscape,supp_understanding_the_information_propagation_effects_of_communication_topologies_in,no_signal,pending_expert_adjudication,,EMNLP 2025,https://aclanthology.org/2025.emnlp-main.623/,,,
benchmark_audit,supp_understanding_the_information_propagation_effects_of_communication_topologies_in,candidate,pending_expert_adjudication,,EMNLP 2025,https://aclanthology.org/2025.emnlp-main.623/,,,
metric_comparability,supp_understanding_the_information_propagation_effects_of_communication_topologies_in,no_signal,pending_expert_adjudication,,EMNLP 2025,https://aclanthology.org/2025.emnlp-main.623/,,,
observer_scope_audit,supp_understanding_the_information_propagation_effects_of_communication_topologies_in,no_signal,pending_expert_adjudication,,EMNLP 2025,https://aclanthology.org/2025.emnlp-main.623/,,,
assumption_audit,supp_understanding_the_information_propagation_effects_of_communication_topologies_in,no_signal,pending_expert_adjudication,,EMNLP 2025,https://aclanthology.org/2025.emnlp-main.623/,,,
coverage_audit,supp_understanding_the_information_propagation_effects_of_communication_topologies_in,no_signal,pending_expert_adjudication,,EMNLP 2025,https://aclanthology.org/2025.emnlp-main.623/,,,
attack_landscape,zhang2025allies_foes,candidate,pending_expert_adjudication,,Findings of EMNLP,"PDF pp. 1-3, Secs. 2.1-2.4 and Eqs. 1-3; pp. 3-6, Figs. 1-4; p. 9 Limitations.",,,
defense_landscape,zhang2025allies_foes,candidate,pending_expert_adjudication,,Findings of EMNLP,"PDF pp. 1-3, Secs. 2.1-2.4 and Eqs. 1-3; pp. 3-6, Figs. 1-4; p. 9 Limitations.",,,
benchmark_audit,zhang2025allies_foes,no_signal,pending_expert_adjudication,,Findings of EMNLP,"PDF pp. 1-3, Secs. 2.1-2.4 and Eqs. 1-3; pp. 3-6, Figs. 1-4; p. 9 Limitations.",,,
metric_comparability,zhang2025allies_foes,candidate,pending_expert_adjudication,,Findings of EMNLP,"PDF pp. 1-3, Secs. 2.1-2.4 and Eqs. 1-3; pp. 3-6, Figs. 1-4; p. 9 Limitations.",,,
observer_scope_audit,zhang2025allies_foes,no_signal,pending_expert_adjudication,,Findings of EMNLP,"PDF pp. 1-3, Secs. 2.1-2.4 and Eqs. 1-3; pp. 3-6, Figs. 1-4; p. 9 Limitations.",,,
assumption_audit,zhang2025allies_foes,no_signal,pending_expert_adjudication,,Findings of EMNLP,"PDF pp. 1-3, Secs. 2.1-2.4 and Eqs. 1-3; pp. 3-6, Figs. 1-4; p. 9 Limitations.",,,
coverage_audit,zhang2025allies_foes,candidate,pending_expert_adjudication,,Findings of EMNLP,"PDF pp. 1-3, Secs. 2.1-2.4 and Eqs. 1-3; pp. 3-6, Figs. 1-4; p. 9 Limitations.",,,
attack_landscape,arxiv_2504_00374,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2504.00374,,,
defense_landscape,arxiv_2504_00374,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2504.00374,,,
benchmark_audit,arxiv_2504_00374,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2504.00374,,,
metric_comparability,arxiv_2504_00374,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2504.00374,,,
observer_scope_audit,arxiv_2504_00374,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2504.00374,,,
