work_key,title,evidence_set,dominant_contribution,venue,primary_url,interaction_interfaces,risk_or_property,interaction_dependence,paper_path,note_depth,system_studied,multi_agent_dependency,threat_actor,attacker_capabilities,main_contribution,attack_or_failure,defense_mechanism,evaluation,sok_relevance,source_review_status,current_scope_reason,current_membership_reason
doi:10.2139/ssrn.7181662,MedAgentNet: Federated Multi-Agent AI for Privacy-Preserving Cross-Departmental Clinical Intelligence,set2_emerging,general,SSRN Electronic Journal,,I4_delegation_action;I5_aggregation_outcome,R5_private_data_leakage,unclear,papers/general/ssrn/2026_medagentnet_federated_multi_agent_ai_for_privacy_preserving_cross_depart.md,metadata_only,,,,,,,,,,,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=0. Does not yet meet the Set 1 maturity rule.
doi:10.5281/zenodo.19244877,Memetic Cascade Detection and Symbolic Immunity in Multi-Agent LLM Systems,set2_emerging,defense,Zenodo (CERN European Organization for Nuclear Research),,I6_observation_defense,R1_propagation_persistence;R4_trajectory_goal_drift,interaction_amplified,papers/defenses/zenodo/2026_memetic_cascade_detection_and_symbolic_immunity_in_multi_agent_llm_syste.md,metadata_only,,,,,,,,,,,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=0. Does not yet meet the Set 1 maturity rule.
arxiv:2606.30602,MESA: Prioritizing Vulnerable Communication Channels for Securing Multi-Agent Systems,set2_emerging,evaluation,,https://www.semanticscholar.org/paper/c4d062571426768628580ab820b3de4772be413e,I2_communication_routing;I6_observation_defense,R3_collective_integrity,interaction_dependent_mechanism,papers/evaluations/arxiv/2026_mesa_prioritizing_vulnerable_communication_channels_for_securing_multi_a.md,metadata_only,,,,,,,,,,,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=0. Does not yet meet the Set 1 maturity rule.
doi:10.2139/ssrn.6734798,"Multi-Agent Orchestration: Coordination, Trust, and Cascading Failures",set2_emerging,survey,SSRN Electronic Journal,,I3_state_memory;I4_delegation_action;I6_observation_defense,R4_trajectory_goal_drift;R6_authority_misuse,composition_induced,papers/surveys/ssrn/2026_multi_agent_orchestration_coordination_trust_and_cascading_failures.md,metadata_only,,,,,,,,,,,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=0. Does not yet meet the Set 1 maturity rule.
doi:10.2139/ssrn.7127218,"Nexus Protocol: A Cryptographically Secure, Zero-Latency Semantic Routing Engine for Multi-Agent Systems",set2_emerging,defense,SSRN Electronic Journal,,I2_communication_routing,R7_availability_cost,interaction_dependent_mechanism,papers/defenses/ssrn/2026_nexus_protocol_a_cryptographically_secure_zero_latency_semantic_routing.md,metadata_only,,,,,,,,,,,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=0. Does not yet meet the Set 1 maturity rule.
arxiv:2605.12240,No Action Without a NOD: A Heterogeneous Multi-Agent Architecture for Reliable Service Agents,set2_emerging,general,arXiv.org,https://www.semanticscholar.org/paper/36084cb024fea0e9848e6b8ecf499bc00e534493,I4_delegation_action;I6_observation_defense,R1_propagation_persistence,interaction_amplified,papers/general/arxiv/2026_no_action_without_a_nod_a_heterogeneous_multi_agent_architecture_for_rel.md,metadata_only,,,,,,,,,,,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=0. Does not yet meet the Set 1 maturity rule.
naik2026omni_leak,OMNI-LEAK: Orchestrator Multi-Agent Network Induced Data Leakage,set2_emerging,survey,arXiv,https://arxiv.org/abs/2602.13477,I4_delegation_action,R5_private_data_leakage;R6_authority_misuse,composition_induced,papers/surveys/arxiv/2026_naik_omni_leak.md,detailed,An orchestrator delegates work to a data-processing agent and a notification agent with different tools and access rights.,"One indirect injection must compromise a data agent, influence the orchestrator, and cause a separate notification agent to exfiltrate the retrieved data. No single downstream agent holds the complete authority chain.",,,"OMNI-LEAK demonstrates cross-agent data exfiltration despite per-agent access control in an orchestrator architecture. The paper also supplies a benchmark covering attacks, models, database sizes, and agent configurations.",,,,"- Included concepts: authority composition, indirect injection, confidentiality. - Taxonomy implications: per-agent access control does not imply end-to-end noninterference when delegation composes privileges. - Important limitations: preprint, synthetic environment, and strict exact-match success criterion.",,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=0. Does not yet meet the Set 1 maturity rule.
doi:10.5281/zenodo.19628588,Pratyahara: A Neural Tissue Defense Model for Detecting Compromised Agents in Multi-Agent Networks,set2_emerging,defense,Zenodo (CERN European Organization for Nuclear Research),,I1_boundary_admission;I2_communication_routing;I3_state_memory;I4_delegation_action;I5_aggregation_outcome,R2_collusion_coordination;R3_collective_integrity;R4_trajectory_goal_drift,structurally_multi_agent,papers/defenses/zenodo/2026_pratyahara_a_neural_tissue_defense_model_for_detecting_compromised_agent.md,metadata_only,,,,,,,,,,,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=0. Does not yet meet the Set 1 maturity rule.
tapwal2026prism,PRISM: Generation-Time Detection and Mitigation of Secret Leakage in Multi-Agent LLM Pipelines,set2_emerging,defense,arXiv,https://arxiv.org/abs/2605.10614,I4_delegation_action,R1_propagation_persistence;R5_private_data_leakage;R6_authority_misuse;R7_availability_cost,interaction_amplified,papers/defenses/arxiv/2026_tapwal_prism.md,detailed,Multi-stage LLM-agent pipelines in which one agent can expose sensitive content to downstream generators.,Leakage risk accumulates as content crosses repeated agent-generation boundaries.,Leakage may be accidental or induced; no malicious member is required.,Elicit or propagate sensitive tokens through downstream context.,PRISM formalizes propagation amplification and accumulates token-level risk during generation to stop or redact leakage before a complete secret is emitted.,Sensitive fragments are repeatedly exposed and regenerated across stages.,Sequential risk accumulation with generation-time stopping or masking.,Multi-agent LLM pipelines under credential leakage scenarios.,Defense locus is message/generation; functions are detection and prevention.,,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=0. Does not yet meet the Set 1 maturity rule.
arxiv:2601.13186,"Prompt Injection Mitigation with Agentic AI, Nested Learning, and AI Sustainability via Semantic Caching",set2_emerging,defense,arXiv.org,https://www.semanticscholar.org/paper/f759d9e8f124b49d74005ed5d36c2202bddd0dd7,I3_state_memory;I6_observation_defense,R1_propagation_persistence;R7_availability_cost,interaction_amplified,papers/defenses/arxiv/2026_prompt_injection_mitigation_with_agentic_ai_nested_learning_and_ai_susta.md,metadata_only,,,,,,,,,,,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=2. Does not yet meet the Set 1 maturity rule.
arxiv:2604.17774,Prompt Optimization Enables Stable Algorithmic Collusion in LLM Agents,set2_emerging,general,arXiv.org,https://www.semanticscholar.org/paper/48e61a54c7087017b172d413ddd865a6e52bcd6f,I1_boundary_admission,R2_collusion_coordination,structurally_multi_agent,papers/general/arxiv/2026_prompt_optimization_enables_stable_algorithmic_collusion_in_llm_agents.md,metadata_only,,,,,,,,,,,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=1. Does not yet meet the Set 1 maturity rule.
arxiv:2605.16346,PropGuard: Safeguarding LLM-MAS via Propagation-Aware Exploration and Remediation,set2_emerging,defense,arXiv.org,https://www.semanticscholar.org/paper/ffd5b662160cd415cd045b664872fe5b7812f0ce,I2_communication_routing;I3_state_memory;I4_delegation_action,R1_propagation_persistence,interaction_amplified,papers/defenses/arxiv/2026_propguard_safeguarding_llm_mas_via_propagation_aware_exploration_and_rem.md,metadata_only,,,,,,,,,,,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=0. Does not yet meet the Set 1 maturity rule.
doi:10.2139/ssrn.7067276,Robotic Environment Manipulation Agents (REMA): A Proactive Multi-Agent Framework for Robust,set2_emerging,general,SSRN Electronic Journal,,I3_state_memory;I4_delegation_action;I6_observation_defense,R1_propagation_persistence,interaction_amplified,papers/general/ssrn/2026_robotic_environment_manipulation_agents_rema_a_proactive_multi_agent_fra.md,metadata_only,,,,,,,,,,,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=0. Does not yet meet the Set 1 maturity rule.
arxiv:2605.09076,Robust Multi-Agent LLMs under Byzantine Faults,set2_emerging,defense,arXiv.org,https://www.semanticscholar.org/paper/a946db88de13b1a6e394973c3ecb191f1dca11d2,I2_communication_routing;I4_delegation_action;I5_aggregation_outcome,R1_propagation_persistence;R3_collective_integrity,interaction_amplified,papers/defenses/arxiv/2026_robust_multi_agent_llms_under_byzantine_faults.md,metadata_only,,,,,,,,,,,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=1. Does not yet meet the Set 1 maturity rule.
shi2026saiguard,SAIGuard: Communication-State Simulation for Proactive Defense of LLM Multi-Agent Systems,set2_emerging,defense,arXiv,https://arxiv.org/abs/2606.12474,I2_communication_routing;I4_delegation_action,R1_propagation_persistence,interaction_amplified,papers/defenses/arxiv/2026_shi_saiguard.md,detailed,Graph-structured LLM agents whose incoming messages change local and global communication state.,The defense simulates counterfactual message effects across the graph before delivery.,Malicious member agents sending harmful messages.,Transmit messages that appear plausible but cause harmful downstream state.,SAIGuard predicts local and global state changes before forwarding a message and intercepts messages whose simulated reconstruction deviates from benign behavior.,Harmful content changes recipient state and spreads.,Counterfactual communication-state simulation and pre-delivery interception.,LLM-agent collaborations across several backbones.,Defense locus is message; function is prevention with global-state modeling.,,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=0. Does not yet meet the Set 1 maturity rule.
arxiv:2606.15008,Security Engineering of OpenClaw: Analyzing Attack Surface Expansion and Trust-Boundary Violations,set2_emerging,evaluation,,https://www.semanticscholar.org/paper/2aa4edab94935dd6a1bc2c0cb96923d1762fca88,I4_delegation_action;I5_aggregation_outcome,R1_propagation_persistence;R6_authority_misuse;R7_availability_cost,interaction_amplified,papers/evaluations/arxiv/2026_security_engineering_of_openclaw_analyzing_attack_surface_expansion_and.md,metadata_only,,,,,,,,,,,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=1. Does not yet meet the Set 1 maturity rule.
