route_id,route_type,work_key,canonical_paper_id,route_title,canonical_title,publication_date,year,venue,doi,arxiv_id,primary_url,current_primary_category,recommended_primary_category,secondary_roles,category_review_status,source_decision,source_scope,source_status,source_reason,source_path,route_strength,ledger_decision,ledger_decision_source,human_signoff_required
search:arxiv:2505.24201,search,arxiv_2505_24201,arxiv_2505_24201,SentinelAgent: Graph-based Anomaly Detection in Multi-Agent Systems,SentinelAgent: Graph-based Anomaly Detection in Multi-Agent Systems,2025-05-30,2025,arXiv.org,,2505.24201,,defense,defense,high-citation non-peer security candidate,full_text_scope_screened,include-primary-interaction-security,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,primary,manual-corpus-classification:2026-08-21,no
search:arxiv:2506.00509,search,li2025argus,li2025argus,Goal-Aware Identification and Rectification of Misinformation in Multi-Agent Systems,Goal-Aware Identification and Rectification of Misinformation in Multi-Agent Systems,2025-05-31,2025,arXiv.org,,2506.00509,,defense,defense,defense,assistant_source_reviewed_pending_author_signoff,include-primary-interaction-security,core_security,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,primary,manual-corpus-classification:2026-08-21,no
search:arxiv:2506.00641,search,arxiv:2506.00641,,AgentAuditor: Human-Level Safety and Security Evaluation for LLM Agents,AgentAuditor: Human-Level Safety and Security Evaluation for LLM Agents,2025-05-31,2025,arXiv (Cornell University),,2506.00641,,,,,,exclude-no-multi-core,,excluded_at_screening,Parent screening assigned an exclusion decision.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:arxiv:2506.00641,yes
search:arxiv:2506.01245,search,arxiv:2506.01245,,Comprehensive Vulnerability Analysis is Necessary for Trustworthy LLM-MAS,Comprehensive Vulnerability Analysis is Necessary for Trustworthy LLM-MAS,2025-06-02,2025,arXiv.org,,2506.01245,,,,,,exclude-secondary-or-nonstudy,,excluded_at_screening,Parent screening assigned an exclusion decision.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:arxiv:2506.01245,yes
search:arxiv:2506.01616,search,arxiv:2506.01616,,MLA-Trust: Benchmarking Trustworthiness of Multimodal LLM Agents in GUI Environments,MLA-Trust: Benchmarking Trustworthiness of Multimodal LLM Agents in GUI Environments,2025-06-02,2025,arXiv (Cornell University),,2506.01616,,,,,,exclude-no-multi-core,,excluded_at_screening,Parent screening assigned an exclusion decision.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:arxiv:2506.01616,yes
search:arxiv:2506.02009,search,arxiv:2506.02009,,STRATUS: A Multi-agent System for Autonomous Reliability Engineering of Modern Clouds,STRATUS: A Multi-agent System for Autonomous Reliability Engineering of Modern Clouds,2025-05-27,2025,arXiv.org,,2506.02009,,,,,,exclude-no-interaction-security,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:arxiv:2506.02009,yes
search:arxiv:2506.02048,search,arxiv:2506.02048,,Improving LLM Agents with Reinforcement Learning on Cryptographic CTF Challenges,Improving LLM Agents with Reinforcement Learning on Cryptographic CTF Challenges,2025-06-01,2025,arXiv (Cornell University),,2506.02048,,,,,,exclude-no-multi-core,,excluded_at_screening,Parent screening assigned an exclusion decision.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:arxiv:2506.02048,yes
search:arxiv:2506.02873,search,arxiv:2506.02873,,It's the Thought that Counts: Evaluating the Attempts of Frontier LLMs to Persuade on Harmful Topics,It's the Thought that Counts: Evaluating the Attempts of Frontier LLMs to Persuade on Harmful Topics,2025-06-03,2025,arXiv (Cornell University),,2506.02873,,,,,,exclude-no-multi-core,,excluded_at_screening,Parent screening assigned an exclusion decision.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:arxiv:2506.02873,yes
search:arxiv:2506.03801,search,arxiv:2506.03801,,"From Theory to Practice: Real-World Use Cases on Trustworthy LLM-Driven Process Modeling, Prediction and Automation","From Theory to Practice: Real-World Use Cases on Trustworthy LLM-Driven Process Modeling, Prediction and Automation",2025-06-04,2025,arXiv (Cornell University),,2506.03801,,,,,,exclude-no-interaction-security,,excluded_at_screening,Parent screening assigned an exclusion decision.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:arxiv:2506.03801,yes
search:arxiv:2506.04255,search,arxiv:2506.04255,,HASHIRU: Hierarchical Agent System for Hybrid Intelligent Resource Utilization,HASHIRU: Hierarchical Agent System for Hybrid Intelligent Resource Utilization,2025-06-01,2025,arXiv.org,,2506.04255,,,,,,exclude-no-interaction-security,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:arxiv:2506.04255,yes
search:arxiv:2506.04572,search,zheng2025integrity_attacks,zheng2025integrity_attacks,Demonstrations of Integrity Attacks in Multi-Agent Systems,Demonstrations of Integrity Attacks in Multi-Agent Systems,2025-06-05,2025,arXiv.org,,2506.04572,,attack,attack,attack,assistant_source_reviewed_pending_author_signoff,include-primary-interaction-security,core_security,included_attack_canonical,Bound to the repository canonical record.,corpus/sets/01_search_catalog/search_catalog.csv,50,primary,manual-corpus-classification:2026-08-21,no
search:arxiv:2506.04651,search,arxiv:2506.04651,,Agents of Change: Self-Evolving LLM Agents for Strategic Planning,Agents of Change: Self-Evolving LLM Agents for Strategic Planning,2025-06-05,2025,arXiv.org,,2506.04651,,,,,,exclude-no-interaction-security,,excluded_at_screening,Parent screening assigned an exclusion decision.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:arxiv:2506.04651,yes
search:arxiv:2506.05364,search,arxiv:2506.05364,,Survey of LLM Agent Communication with MCP: A Software Design Pattern Centric Review,Survey of LLM Agent Communication with MCP: A Software Design Pattern Centric Review,2025-05-26,2025,arXiv.org,,2506.05364,,,,,,exclude-secondary,,excluded_at_screening,Parent screening assigned an exclusion decision.,corpus/sets/01_search_catalog/search_catalog.csv,50,secondary,search:arxiv:2506.05364,yes
search:arxiv:2506.05981,search,arxiv:2506.05981,,CrimeMind: Simulating Urban Crime with Multi-Modal LLM Agents,CrimeMind: Simulating Urban Crime with Multi-Modal LLM Agents,2025-06-06,2025,arXiv (Cornell University),,2506.05981,,,,,,exclude-no-multi-core,,excluded_at_screening,Parent screening assigned an exclusion decision.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:arxiv:2506.05981,yes
search:arxiv:2506.07468,search,arxiv_2506_07468,arxiv_2506_07468,Chasing Moving Targets with Online Self-Play Reinforcement Learning for Safer Language Models,Chasing Moving Targets with Online Self-Play Reinforcement Learning for Safer Language Models,2025-06-09,2025,arXiv.org,,2506.07468,,defense,defense,high-citation non-peer security candidate,boundary_full_text_screened,include-primary-interaction-security,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,secondary,canonical:arxiv_2506_07468,yes
search:arxiv:2506.07564,search,arxiv_2506_07564,arxiv_2506_07564,SAFEFLOW: A Principled Protocol for Trustworthy and Transactional Autonomous Agent Systems,SAFEFLOW: A Principled Protocol for Trustworthy and Transactional Autonomous Agent Systems,2025-06-09,2025,arXiv.org,,2506.07564,,defense,defense,high-citation non-peer security candidate,full_text_scope_screened,include-primary-interaction-security,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,primary,manual-corpus-classification:2026-08-21,no
search:arxiv:2506.09600,search,arxiv:2506.09600,,Effective Red-Teaming of Policy-Adherent Agents,Effective Red-Teaming of Policy-Adherent Agents,2025-06-11,2025,Conference on Empirical Methods in Natural Language Processing,,2506.09600,,,,,,include-primary-interaction-security,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,primary,search:arxiv:2506.09600,yes
search:arxiv:2506.10171,search,arxiv:2506.10171,,Beyond Jailbreaking: Auditing Contextual Privacy in LLM Agents,Beyond Jailbreaking: Auditing Contextual Privacy in LLM Agents,2025-06-11,2025,arXiv (Cornell University),,2506.10171,,,,,,exclude-no-multi-core,,excluded_at_screening,Parent screening assigned an exclusion decision.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:arxiv:2506.10171,yes
search:arxiv:2506.10175,search,arxiv:2506.10175,,AURA: A Multi-Agent Intelligence Framework for Knowledge-Enhanced Cyber Threat Attribution,AURA: A Multi-Agent Intelligence Framework for Knowledge-Enhanced Cyber Threat Attribution,2025-06-11,2025,arXiv.org,,2506.10175,,,,,,exclude-no-interaction-security,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:arxiv:2506.10175,yes
search:arxiv:2506.10264,search,arxiv:2506.10264,,WGSR-Bench: Wargame-based Game-theoretic Strategic Reasoning Benchmark for Large Language Models,WGSR-Bench: Wargame-based Game-theoretic Strategic Reasoning Benchmark for Large Language Models,2025-06-12,2025,arXiv.org,,2506.10264,,,,,,exclude-no-separate-llm-cores,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:arxiv:2506.10264,yes
search:arxiv:2506.11083,search,arxiv:2506.11083,,RedDebate: Safer Responses through Multi-Agent Red Teaming Debates,RedDebate: Safer Responses through Multi-Agent Red Teaming Debates,2025-06-04,2025,arXiv.org,,2506.11083,,evaluation,,,,include-primary-interaction-security,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,primary,manual-corpus-classification:2026-08-21,no
search:arxiv:2506.11791,search,arxiv:2506.11791,,SEC-bench: Automated Benchmarking of LLM Agents on Real-World Software Security Tasks,SEC-bench: Automated Benchmarking of LLM Agents on Real-World Software Security Tasks,2025-06-13,2025,arXiv (Cornell University),,2506.11791,,,,,,exclude-no-interaction-security,,excluded_at_screening,Parent screening assigned an exclusion decision.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:arxiv:2506.11791,yes
search:arxiv:2506.12088,search,arxiv:2506.12088,,"Risks &amp; Benefits of LLMs &amp; GenAI for Platform Integrity, Healthcare Diagnostics, Financial Trust and Compliance, Cybersecurity, Privacy &amp; AI Safety: A Comprehensive Survey, Roadmap &amp; Implementation Blueprint","Risks &amp; Benefits of LLMs &amp; GenAI for Platform Integrity, Healthcare Diagnostics, Financial Trust and Compliance, Cybersecurity, Privacy &amp; AI Safety: A Comprehensive Survey, Roadmap &amp; Implementation Blueprint",2025-06-10,2025,arXiv (Cornell University),,2506.12088,,,,,,exclude-secondary,,excluded_at_screening,Parent screening assigned an exclusion decision.,corpus/sets/01_search_catalog/search_catalog.csv,50,secondary,search:arxiv:2506.12088,yes
search:arxiv:2506.12152,search,arxiv:2506.12152,,"Because we have LLMs, we Can and Should Pursue Agentic Interpretability","Because we have LLMs, we Can and Should Pursue Agentic Interpretability",2025-06-13,2025,arXiv (Cornell University),,2506.12152,,,,,,exclude-no-multi-core,,excluded_at_screening,Parent screening assigned an exclusion decision.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:arxiv:2506.12152,yes
search:arxiv:2506.12482,search,arxiv:2506.12482,,Tiered Agentic Oversight: A Hierarchical Multi-Agent System for Healthcare Safety,Tiered Agentic Oversight: A Hierarchical Multi-Agent System for Healthcare Safety,2025-06-14,2025,,,2506.12482,,,,,,include-primary-interaction-security,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,primary,search:arxiv:2506.12482,yes
search:arxiv:2506.13811,search,arxiv:2506.13811,,Investigating the Potential of Large Language Model-Based Router Multi-Agent Architectures for Foundation Design Automation: A Task Classification and Expert Selection Study,Investigating the Potential of Large Language Model-Based Router Multi-Agent Architectures for Foundation Design Automation: A Task Classification and Expert Selection Study,2025-06-13,2025,arXiv.org,,2506.13811,,,,,,exclude-no-interaction-security,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:arxiv:2506.13811,yes
search:arxiv:2506.18942,search,arxiv:2506.18942,,Advanced Applications of Generative AI in Actuarial Science: Case Studies Beyond ChatGPT,Advanced Applications of Generative AI in Actuarial Science: Case Studies Beyond ChatGPT,2025-06-22,2025,arXiv.org,,2506.18942,,,,,,exclude-no-interaction-security,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:arxiv:2506.18942,yes
search:arxiv:2506.18951,search,arxiv:2506.18951,,SWE-SQL: Illuminating LLM Pathways to Solve User SQL Issues in Real-World Applications,SWE-SQL: Illuminating LLM Pathways to Solve User SQL Issues in Real-World Applications,2025-06-23,2025,arXiv (Cornell University),,2506.18951,,,,,,exclude-no-multi-core,,excluded_at_screening,Parent screening assigned an exclusion decision.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:arxiv:2506.18951,yes
search:arxiv:2506.19502,search,arxiv:2506.19502,,MATE: LLM-Powered Multi-Agent Translation Environment for Accessibility Applications,MATE: LLM-Powered Multi-Agent Translation Environment for Accessibility Applications,2025-06-24,2025,arXiv.org,,2506.19502,,,,,,exclude-no-interaction-security,,excluded_at_screening,Parent screening assigned an exclusion decision.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:arxiv:2506.19502,yes
search:arxiv:2506.20249,search,arxiv:2506.20249,,Language Modeling by Language Models,Language Modeling by Language Models,2025-06-25,2025,Neural Information Processing Systems,,2506.20249,,,,,,exclude-no-interaction-security,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:arxiv:2506.20249,yes
search:arxiv:2506.20415,search,arxiv:2506.20415,,SV-LLM: An Agentic Approach for SoC Security Verification using Large Language Models,SV-LLM: An Agentic Approach for SoC Security Verification using Large Language Models,2025-06-25,2025,IACR Cryptology ePrint Archive,,2506.20415,,,,,,exclude-no-interaction-security,,excluded_at_screening,Parent screening assigned an exclusion decision.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:arxiv:2506.20415,yes
