work_key,canonical_paper_id,title,identifier_type,identifier,identifier_status,observed_in_routes
arxiv:2602.04653,,Inference-Time Backdoors via Chat Templates: From LLM Supply Chains to Agentic System Compromise,arxiv,2602.04653,canonical,search:arxiv:2602.04653
arxiv:2602.04813,,AGENTIC AI IN HEALTHCARE &amp; MEDICINE: A SEVEN-DIMENSIONAL TAXONOMY FOR EMPIRICAL EVALUATION OF LLM-BASED AGENTS,arxiv,2602.04813,canonical,search:doi:10.1109/access.2026.3651218
arxiv:2602.04892,,Doc2Spec: Synthesizing Formal Programming Specifications from Natural Language via Grammar Induction,arxiv,2602.04892,canonical,search:arxiv:2602.04892
yang2026among_us,yang2026among_us,Among Us: Measuring and Mitigating Malicious Contributions in Model Collaboration Systems,arxiv,2602.05176,canonical,broad:arxiv:2602.05176;peerfirst:arxiv:2602.05176;search:arxiv:2602.05176;targeted:arxiv:2602.05176;venue:acl:10_18653_v1_2026_acl_long_725
arxiv:2602.05524,,AI Agent Systems for Supply Chains: Structured Decision Prompts and Memory Retrieval,arxiv,2602.05524,canonical,search:doi:10.65109/ujum3065
arxiv:2602.05877,,Agent2Agent Threats in Safety-Critical LLM Assistants: A Human-Centric Taxonomy,arxiv,2602.05877,canonical,search:arxiv:2602.05877
arxiv:2602.07215,,Multi-Agentic AI for Fairness-Aware and Accelerated Multi-modal Large Model Inference in Real-world Mobile Edge Networks,arxiv,2602.07215,canonical,search:arxiv:2602.07215
arxiv:2602.08023,,CTFExplorer: Evaluating LLM Offensive Agents Through Multi-Target Web CTF Benchmarking,arxiv,2602.08023,canonical,search:arxiv:2602.08023
arxiv:2602.08254,,SynthAgent: A Multi-Agent LLM Framework for Realistic Patient Simulation -- A Case Study in Obesity with Mental Health Comorbidities,arxiv,2602.08254,canonical,search:arxiv:2602.08254
arxiv:2602.08421,,Decentralized Intent-Based Multi-Robot Task Planner with LLM Oracles on Hyperledger Fabric,arxiv,2602.08421,canonical,search:arxiv:2602.08421
liu2026valueflow,liu2026valueflow,ValueFlow: Measuring the Propagation of Value Perturbations in Multi-Agent LLM Systems,arxiv,2602.08567,canonical,broad:arxiv:2602.08567;canonical:liu2026valueflow;search:arxiv:2602.08567;targeted-gap:goal_drift:liu2026valueflow;targeted:arxiv:2602.08567
arxiv:2602.09339,,Understanding Risk and Dependency in AI Chatbot Use from User Discourse,arxiv,2602.09339,canonical,search:arxiv:2602.09339
arxiv:2602.09642,,MATA: Multi-Agent Framework for Reliable and Flexible Table Question Answering,arxiv,2602.09642,canonical,search:arxiv:2602.09642
arxiv:2602.09877,,The Devil Behind Moltbook: Anthropic Safety is Always Vanishing in Self-Evolving AI Societies,arxiv,2602.09877,canonical,broad:arxiv:2602.09877;search:arxiv:2602.09877;targeted:arxiv:2602.09877
arxiv:2602.11170,,PRIME: Policy-Reinforced Iterative Multi-agent Execution for Algorithmic Reasoning in Large Language Models,arxiv,2602.11170,canonical,broad:doi:10.20944/preprints202601.1479.v1;search:doi:10.20944/preprints202601.1479.v1;targeted:doi:10.20944/preprints202601.1479.v1
arxiv:2602.11301,,The PBSAI Governance Ecosystem: A Multi-Agent AI Reference Architecture for Securing Enterprise AI Estates,arxiv,2602.11301,canonical,search:arxiv:2602.11301
anbiaee2026protocols,anbiaee2026protocols,Security Threat Modeling for Emerging AI-Agent Protocols: A Comparative Analysis of MCP A2A Agora and ANP,arxiv,2602.11327,canonical,canonical:anbiaee2026protocols
elyagoubi2026agentleak,elyagoubi2026agentleak,AgentLeak: A Benchmark for Internal-Channel Privacy Leakage in Multi-Agent LLM Systems,arxiv,2602.11510,route_alias,broad:doi:10.1109/access.2026.3704541;peerfirst:doi:10.1109/access.2026.3704541;search:doi:10.1109/access.2026.3704541;targeted:doi:10.1109/access.2026.3704541;venue:ieee_access:10_1109_access_2026_3704541
arxiv:2602.11877,,Towards Fair and Comprehensive Evaluation of Routers in Collaborative LLM Systems,arxiv,2602.11877,canonical,search:arxiv:2602.11877
arxiv:2602.13292,,Mirror: A Multi-Agent System for AI-Assisted Ethics Review,arxiv,2602.13292,canonical,search:arxiv:2602.13292
arxiv:2602.13370,,G2CP: A Graph-Grounded Communication Protocol for Verifiable and Efficient Multi-Agent Reasoning,arxiv,2602.13370,canonical,broad:doi:10.65109/jhfw8307;peerfirst:doi:10.65109/jhfw8307;search:doi:10.65109/jhfw8307;targeted:doi:10.65109/jhfw8307;venue:proceedings_of_the_25th_international_conference_on_autonomous_agents_and_multiagent_systems:10_65109_jhfw8307
naik2026omni_leak,naik2026omni_leak,OMNI-LEAK: Orchestrator Multi-Agent Network Induced Data Leakage,arxiv,2602.13477,canonical,broad:arxiv:2602.13477;canonical:naik2026omni_leak;search:arxiv:2602.13477;targeted-gap:shared_memory_poisoning:naik2026omni_leak;targeted:arxiv:2602.13477
arxiv:2602.13840,,PrivAct: Internalizing Contextual Privacy Preservation via Multi-Agent Preference Training,arxiv,2602.13840,canonical,broad:arxiv:2602.13840;search:arxiv:2602.13840;targeted:arxiv:2602.13840
arxiv:2602.14158,,"A Multi-Agent Framework for Medical AI: Leveraging Fine-Tuned GPT, LLaMA, and DeepSeek R1 for Evidence-Based and Bias-Aware Clinical Query Processing",arxiv,2602.14158,canonical,search:arxiv:2602.14158
arxiv:2602.14211,,SkillJect: Effectively Automating Skill-Based Prompt Injection for Skill-Enabled Agents,arxiv,2602.14211,canonical,search:arxiv:2602.14211
arxiv:2602.14279,,Whom to Query for What: Adaptive Group Elicitation via Multi-Turn LLM Interactions,arxiv,2602.14279,canonical,search:arxiv:2602.14279
nakamura2026colosseum,nakamura2026colosseum,Colosseum: Auditing Collusion in Cooperative Multi-Agent Systems,arxiv,2602.15198,canonical,broad:arxiv:2602.15198;canonical:nakamura2026colosseum;search:arxiv:2602.15198;targeted:arxiv:2602.15198
arxiv:2602.16346,,"Helpful to a Fault: Measuring Illicit Assistance in Multi-Turn, Multilingual LLM Agents",arxiv,2602.16346,canonical,search:arxiv:2602.16346
arxiv:2602.16901,,AgentLAB: Benchmarking LLM Agents against Long-Horizon Attacks,arxiv,2602.16901,canonical,search:arxiv:2602.16901;structured-exclude:jiang2026agentlab
arxiv:2602.17127,,The Emergence of Lab-Driven Alignment Signatures: A Psychometric Framework for Auditing Latent Bias and Compounding Risk in Generative AI,arxiv,2602.17127,canonical,search:arxiv:2602.17127
arxiv:2602.17902,,El Agente Gráfico: Structured Execution Graphs for Scientific Agents,arxiv,2602.17902,canonical,search:arxiv:2602.17902
arxiv:2602.18650,,NutriOrion: A Hierarchical Multi-Agent Framework for Personalized Nutrition Intervention Grounded in Clinical Guidelines,arxiv,2602.18650,canonical,search:arxiv:2602.18650
arxiv:2602.19021,,LLM Scalability Risk for Agentic-AI and Model Supply Chain Security,arxiv,2602.19021,canonical,search:doi:10.1080/08874417.2026.2624670
arxiv:2602.19522,,An LLM-Enabled Frequency-Aware Flow Diffusion Model for Natural-Language-Guided Power System Scenario Generation,arxiv,2602.19522,canonical,search:arxiv:2602.19522
arxiv:2602.21236,,@GrokSet: multi-party Human-LLM Interactions in Social Media,arxiv,2602.21236,canonical,search:arxiv:2602.21236
arxiv:2602.21394,,MemoPhishAgent: Memory-Augmented Multi-Modal LLM Agent for Phishing URL Detection,arxiv,2602.21394,canonical,search:doi:10.48448/29m7-1r17
arxiv:2602.22557,,CourtGuard: A Model-Agnostic Framework for Zero-Shot Policy Adaptation in LLM Safety,arxiv,2602.22557,canonical,search:arxiv:2602.22557
arxiv:2602.22724,,AgentSentry: Mitigating Indirect Prompt Injection in LLM Agents via Temporal Causal Diagnostics and Context Purification,arxiv,2602.22724,canonical,search:arxiv:2602.22724
arxiv:2602.23005,,Managing Uncertainty in LLM-based Multi-Agent System Operation,arxiv,2602.23005,canonical,search:arxiv:2602.23005
arxiv:2602.24009,,Jailbreak Foundry: From Papers to Runnable Attacks for Reproducible Benchmarking,arxiv,2602.24009,canonical,search:arxiv:2602.24009
arxiv:2603.00121,,Graph-theoretic Agreement Framework for Multi-agent LLM Systems,arxiv,2603.00121,canonical,search:arxiv:2603.00121
weckbecker2026_thought_virus,weckbecker2026_thought_virus,Thought Virus: Viral Misalignment via Subliminal Prompting in Multi-Agent Systems,arxiv,2603.00131,canonical,broad:arxiv:2603.00131;canonical:weckbecker2026_thought_virus;search:arxiv:2603.00131;targeted:arxiv:2603.00131
arxiv:2603.00634,,BLUFF: Benchmarking the Detection of False and Synthetic Content across 58 Low-Resource Languages,arxiv,2603.00634,canonical,search:arxiv:2603.00634
arxiv:2603.00960,,AWE: Adaptive Agents for Dynamic Web Penetration Testing,arxiv,2603.00960,canonical,search:doi:10.14722/last-x.2026.23037
arxiv:2603.01059,,GroupGPT: A Token-efficient and Privacy-preserving Agentic Framework for Multi-User Chat Assistant,arxiv,2603.01059,canonical,search:arxiv:2603.01059
arxiv:2603.02229,,Safety Training Persists Through Helpfulness Optimization in LLM Agents,arxiv,2603.02229,canonical,search:arxiv:2603.02229
arxiv:2603.02240,,SuperLocalMemory: Privacy-Preserving Multi-Agent Memory with Bayesian Trust Defense Against Memory Poisoning,arxiv,2603.02240,canonical,search:arxiv:2603.02240
arxiv:2603.02983,,Contextualized Privacy Defense for LLM Agents,arxiv,2603.02983,canonical,search:arxiv:2603.02983
arxiv:2603.03233,,AI-for-Science Low-code Platform with Bayesian Adversarial Multi-Agent Framework,arxiv,2603.03233,canonical,broad:arxiv:2603.03233;search:arxiv:2603.03233;targeted:arxiv:2603.03233
arxiv:2603.03371,,Sleeper Cell: Injecting Latent Malice Temporal Backdoors into Tool-Using LLMs,arxiv,2603.03371,canonical,search:arxiv:2603.03371
arxiv:2603.03378,,AOI: Turning Failed Trajectories into Training Signals for Autonomous Cloud Diagnosis,arxiv,2603.03378,canonical,search:arxiv:2603.03378
arxiv:2603.04142,,A Multi-Agent Framework for Interpreting Multivariate Physiological Time Series,arxiv,2603.04142,canonical,broad:arxiv:2603.04142;search:arxiv:2603.04142;targeted:arxiv:2603.04142
arxiv:2603.04378,,Robustness of Agentic AI Systems via Adversarially-Aligned Jacobian Regularization,arxiv,2603.04378,canonical,search:arxiv:2603.04378
arxiv:2603.04469,,Beyond Input Guardrails: Reconstructing Cross-Agent Semantic Flows for Execution-Aware Attack Detection,arxiv,2603.04469,canonical,broad:arxiv:2603.04469;search:arxiv:2603.04469;targeted:arxiv:2603.04469
arxiv:2603.04474,,From Spark to Fire: Modeling and Mitigating Error Cascades in LLM-Based Multi-Agent Collaboration,arxiv,2603.04474,canonical,broad:arxiv:2603.04474;search:arxiv:2603.04474;targeted:arxiv:2603.04474
arxiv:2603.04904,,Alignment Backfire: Language-Dependent Reversal of Safety Interventions Across 16 Languages in LLM Multi-Agent Systems,arxiv,2603.04904,canonical,broad:arxiv:2603.04904;search:arxiv:2603.04904;targeted:arxiv:2603.04904
arxiv:2603.05027,,S5-SHB Agent: Society 5.0 enabled Multi-model Agentic Blockchain Framework for Smart Home,arxiv,2603.05027,canonical,broad:arxiv:2603.05027;search:arxiv:2603.05027;targeted:arxiv:2603.05027
arxiv:2603.05520,,Information-Theoretic Privacy Control for Sequential Multi-Agent LLM Systems,arxiv,2603.05520,canonical,broad:arxiv:2603.05520;search:arxiv:2603.05520;targeted:arxiv:2603.05520
arxiv:2603.05689,,"SecureRAG-RTL: A Retrieval-Augmented, Multi-Agent, Zero-Shot LLM-Driven Framework for Hardware Vulnerability Detection",arxiv,2603.05689,canonical,search:arxiv:2603.05689
arxiv:2603.06422,,Before You Hand Over the Wheel: Evaluating LLMs for Security Incident Analysis,arxiv,2603.06422,canonical,search:arxiv:2603.06422
arxiv:2603.06847,,"Characterizing Faults in Agentic AI: A Taxonomy of Types, Symptoms, and Root Causes",arxiv,2603.06847,canonical,search:arxiv:2603.06847
arxiv:2603.06856,,Evaluating Multi-Agent LLM Architectures for Rare Disease Diagnosis,arxiv,2603.06856,canonical,broad:arxiv:2603.06856;search:arxiv:2603.06856;targeted:arxiv:2603.06856
olson2026liecraft,olson2026liecraft,LieCraft: A Multi-Agent Framework for Evaluating Deceptive Capabilities in Language Models,arxiv,2603.06874,canonical,broad:doi:10.1609/aaai.v40i44.41116;peerfirst:doi:10.1609/aaai.v40i44.41116;search:doi:10.1609/aaai.v40i44.41116;targeted:doi:10.1609/aaai.v40i44.41116;venue:aaai:10_1609_aaai_v40i44_41116
arxiv:2603.07496,,From Thinker to Society: Security in Hierarchical Autonomy Evolution of AI Agents,arxiv,2603.07496,canonical,search:arxiv:2603.07496
arxiv:2603.07557,,AgentRaft: Automated Detection of Data Over-Exposure in LLM Agents,arxiv,2603.07557,canonical,search:arxiv:2603.07557
arxiv:2603.07670,,"Memory for Autonomous LLM Agents:Mechanisms, Evaluation, and Emerging Frontiers",arxiv,2603.07670,canonical,search:arxiv:2603.07670
arxiv:2603.07848,,Intentional Deception as Controllable Capability in LLM Agents,arxiv,2603.07848,canonical,broad:arxiv:2603.07848;search:arxiv:2603.07848;targeted:arxiv:2603.07848
arxiv:2603.08520,,SCAFFOLD-CEGIS: Preventing Latent Security Degradation in LLM-Driven Iterative Code Refinement,arxiv,2603.08520,canonical,search:arxiv:2603.08520
arxiv:2603.08719,,SiliconMind-V1: Multi-Agent Distillation and Debug-Reasoning Workflows for Verilog Code Generation,arxiv,2603.08719,canonical,search:arxiv:2603.08719
arxiv:2603.08723,,"Alignment as Iatrogenesis: Pastoral Power, Collective Pathology, and the Structural Limits of Monolingual Safety Evaluation",arxiv,2603.08723,canonical,broad:arxiv:2603.08723;search:arxiv:2603.08723;targeted:arxiv:2603.08723
arxiv:2603.08852,,LDP: An Identity-Aware Protocol for Multi-Agent LLM Systems,arxiv,2603.08852,canonical,broad:doi:10.21203/rs.3.rs-9121599/v1;search:doi:10.21203/rs.3.rs-9121599/v1;targeted:doi:10.21203/rs.3.rs-9121599/v1
arxiv:2603.09018,,Meissa: Multi-modal Medical Agentic Intelligence,arxiv,2603.09018,canonical,search:arxiv:2603.09018
arxiv:2603.09046,,FlexServe: A Fast and Secure LLM Serving System for Mobile Devices with Flexible Resource Isolation,arxiv,2603.09046,canonical,search:arxiv:2603.09046
arxiv:2603.09134,,AgenticCyOps: Securing Multi-Agentic AI Integration in Enterprise Cyber Operations,arxiv,2603.09134,canonical,broad:arxiv:2603.09134;search:arxiv:2603.09134;targeted:arxiv:2603.09134
arxiv:2603.09337,,Beyond Scaling: Assessing Strategic Reasoning and Rapid Decision-Making Capability of LLMs in Zero-sum Environments,arxiv,2603.09337,canonical,search:arxiv:2603.09337
arxiv:2603.10042,,Targeted Bit-Flip Attacks on LLM-Based Agents,arxiv,2603.10042,canonical,search:arxiv:2603.10042
arxiv:2603.11132,,WebWeaver: Breaking Topology Confidentiality in LLM Multi-Agent Systems with Stealthy Context-Based Inference,arxiv,2603.11132,canonical,broad:arxiv:2603.11132;search:arxiv:2603.11132;targeted:arxiv:2603.11132
arxiv:2603.11392,,Agentic AI for Embodied-enhanced Beam Prediction in Low-Altitude Economy Networks,arxiv,2603.11392,canonical,search:arxiv:2603.11392
arxiv:2603.11445,,Verified Multi-Agent Orchestration: A Plan-Execute-Verify-Replan Framework for Complex Query Resolution,arxiv,2603.11445,canonical,search:arxiv:2603.11445
arxiv:2603.11619,,Taming OpenClaw: Security Analysis and Mitigation of Autonomous LLM Agent Threats,arxiv,2603.11619,canonical,search:arxiv:2603.11619
arxiv:2603.11808,,Automating Skill Acquisition through Large-Scale Mining of Open-Source Agentic Repositories: A Framework for Multi-Agent Procedural Knowledge Extraction,arxiv,2603.11808,canonical,search:arxiv:2603.11808
arxiv:2603.11890,,QUARE: Quality-Aware Requirements Analysis through Multi-Agent Dialectical Negotiation,arxiv,2603.11890,canonical,search:arxiv:2603.11890
arxiv:2603.12564,,Sell Me This Stock: Unsafe Recommendation Drift in LLM Agents,arxiv,2603.12564,canonical,search:arxiv:2603.12564
arxiv:2603.12614,,ChainFuzzer: Greybox Fuzzing for Workflow-Level Multi-Tool Vulnerabilities in LLM Agents,arxiv,2603.12614,canonical,search:arxiv:2603.12614
arxiv:2603.13189,,LLM Constitutional Multi-Agent Governance,arxiv,2603.13189,canonical,search:arxiv:2603.13189
arxiv:2603.13327,,DOVA: Deliberation-First Multi-Agent Orchestration for Autonomous Research Automation,arxiv,2603.13327,canonical,search:arxiv:2603.13327
arxiv:2603.13940,,GroupGuard: A Framework for Modeling and Defending Collusive Attacks in Multi-Agent Systems,arxiv,2603.13940,canonical,broad:arxiv:2603.13940;search:arxiv:2603.13940;targeted:arxiv:2603.13940
arxiv:2603.14265,,MedPriv-Bench: Benchmarking the Privacy-Utility Trade-off of Large Language Models in Medical Open-End Question Answering,arxiv,2603.14265,canonical,search:arxiv:2603.14265
arxiv:2603.15183,,Token Coherence: Adapting MESI Cache Protocols to Minimize Synchronization Overhead in Multi-Agent LLM Systems,arxiv,2603.15183,canonical,broad:arxiv:2603.15183;search:arxiv:2603.15183;targeted:arxiv:2603.15183
arxiv:2603.15408,,TrinityGuard: A Unified Framework for Safeguarding Multi-Agent Systems,arxiv,2603.15408,canonical,broad:arxiv:2603.15408;search:arxiv:2603.15408;targeted:arxiv:2603.15408
supp_dynatrust_2026,supp_dynatrust_2026,DynaTrust: Defending Multi-Agent Systems Against Sleeper Agents via Dynamic Trust Graphs,arxiv,2603.15661,canonical,broad:arxiv:2603.15661;canonical:supp_dynatrust_2026;search:arxiv:2603.15661;targeted:arxiv:2603.15661
arxiv:2603.15672,,DRCY: Agentic Hardware Design Reviews,arxiv,2603.15672,canonical,search:doi:10.1145/3786335.3813218
arxiv:2603.15676,,Automated Self-Testing as a Quality Gate: Evidence-Driven Release Management for LLM Applications,arxiv,2603.15676,canonical,search:arxiv:2603.15676
arxiv:2603.15727,,AgentWorm: Self-Propagating Attacks Across LLM Agent Ecosystems,arxiv,2603.15727,canonical,broad:arxiv:2603.15727;search:arxiv:2603.15727;targeted:arxiv:2603.15727
arxiv:2603.15809,,Don't Trust Stubborn Neighbors: A Security Framework for Agentic Networks,arxiv,2603.15809,canonical,broad:arxiv:2603.15809;search:arxiv:2603.15809;targeted:arxiv:2603.15809
arxiv:2603.16215,,CoMAI: A Collaborative Multi-Agent Framework for Robust and Equitable Interview Evaluation,arxiv,2603.16215,canonical,broad:arxiv:2603.16215;search:arxiv:2603.16215;targeted:arxiv:2603.16215
