record_id,title,publication_date,screened_venue,canonical_venue,doi,canonical_doi,arxiv_id,scope_decision,publication_status,venue_type,publication_evidence_type,publication_evidence_url,publication_override,semantic_scholar_id,semantic_scholar_title_match,citations_semantic_scholar,citation_snapshot_date,peer_first_stratum
doi:10.20944/preprints202601.1479.v1,PRIME: Policy-Reinforced Iterative Multi-agent Execution for Algorithmic Reasoning in Large Language Models,2026-01-19,arXiv.org,arXiv.org,10.20944/preprints202601.1479.v1,10.20944/preprints202601.1479.v1,2602.11170,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,,no,,no,,2026-08-06,unresolved_citation_or_publication_status
doi:10.21203/rs.3.rs-9121599/v1,LDP: An Identity-Aware Protocol for Multi-Agent LLM Systems,2026-03-09,arXiv.org,arXiv.org,10.21203/rs.3.rs-9121599/v1,10.21203/rs.3.rs-9121599/v1,2603.08852,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,,no,,no,,2026-08-06,unresolved_citation_or_publication_status
doi:10.24251/hicss.2026.887,MAEBE: Multi-Agent Emergent Behavior Framework,2026-01-01,Proceedings of the ... Annual Hawaii International Conference on System Sciences/Proceedings of the Annual Hawaii International Conference on System Sciences,Proceedings of the ... Annual Hawaii International Conference on System Sciences/Proceedings of the Annual Hawaii International Conference on System Sciences,10.24251/hicss.2026.887,10.24251/hicss.2026.887,2506.03053,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.24251/hicss.2026.887,no,,no,,2026-08-06,peer_reviewed_conference
doi:10.48448/0x5z-8y77,Towards Robust Real-World Spreadsheet Understanding with Multi-Agent Multi-Format Reasoning,2026-04-14,Annual Meeting of the Association for Computational Linguistics,Annual Meeting of the Association for Computational Linguistics,10.48448/0x5z-8y77,10.48448/0x5z-8y77,2604.12282,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.48448/0x5z-8y77,no,,no,,2026-08-06,peer_reviewed_conference
doi:10.48448/3wwf-5e15,Chain-of-Query: Unleashing the Power of LLMs in SQL-Aided Table Understanding via Multi-Agent Collaboration,2025-08-14,IJCNLP-AACL,IJCNLP-AACL,10.48448/3wwf-5e15,10.48448/3wwf-5e15,2508.15809,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.48448/3wwf-5e15,no,,no,,2026-08-06,peer_reviewed_conference
doi:10.48448/71d8-2j58,AgentAsk: Multi-Agent Systems Need to Ask,2026-06-03,Underline Science Inc.,Formal proceedings (10.48448 DOI),10.48448/71d8-2j58,10.48448/71d8-2j58,2510.07593,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.48448/71d8-2j58,no,,no,,2026-08-06,peer_reviewed_conference
doi:10.48448/812p-ac41,BlindGuard: Safeguarding LLM-based Multi-Agent Systems under Unknown Attacks,2025-08-11,Volume 1,ACL,10.48448/812p-ac41,10.18653/v1/2026.acl-long.1819,2508.08127,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.48448/812p-ac41,no,,no,,2026-08-06,peer_reviewed_conference
doi:10.48448/99k0-6828,An Adversary-Resistant Multi-Agent LLM System via Credibility Scoring,2025-05-30,IJCNLP-AACL,IJCNLP-AACL,10.48448/99k0-6828,10.18653/v1/2025.ijcnlp-long.90,2505.24239,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.48448/99k0-6828,no,,no,,2026-08-06,peer_reviewed_conference
doi:10.48448/bp60-8m40,The Subtle Art of Defection: Understanding Uncooperative Behaviors in LLM based Multi-Agent Systems,2025-11-19,arXiv (Cornell University),Formal proceedings (10.48448 DOI),10.48448/bp60-8m40,10.48448/bp60-8m40,2511.15862,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.48448/bp60-8m40,no,,no,,2026-08-06,peer_reviewed_conference
doi:10.48448/egpv-zm74,Explainable and Fine-Grained Safeguarding of LLM Multi-Agent Systems via Bi-Level Graph Anomaly Detection,2026-06-03,Underline Science Inc.,ACL,10.48448/egpv-zm74,10.18653/v1/2026.acl-long.1407,2512.18733,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.48448/egpv-zm74,no,,no,,2026-08-06,peer_reviewed_conference
doi:10.48448/eqah-h093,Metacognitive Self-Correction for Multi-Agent System via Prototype-Guided Next-Execution Reconstruction,2026-06-03,Underline Science Inc.,Formal proceedings (10.48448 DOI),10.48448/eqah-h093,10.48448/eqah-h093,2510.14319,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.48448/eqah-h093,no,,no,,2026-08-06,peer_reviewed_conference
doi:10.48448/ge0h-x321,CIA: Inferring the Communication Topology from LLM-based Multi-Agent Systems,2026-06-03,Underline Science Inc.,ACL,10.48448/ge0h-x321,10.18653/v1/2026.acl-long.815,2604.12461,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.48448/ge0h-x321,no,,no,,2026-08-06,peer_reviewed_conference
doi:10.48448/m2r6-kd98,Breaking Agents: Compromising Autonomous LLM Agents Through Malfunction Amplification,2024-07-30,Conference on Empirical Methods in Natural Language Processing,EMNLP,10.48448/m2r6-kd98,10.18653/v1/2025.emnlp-main.1771,2407.20859,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.48448/m2r6-kd98,no,,no,,2026-08-06,peer_reviewed_conference
doi:10.48448/z843-da47,Social Dynamics as Critical Vulnerabilities that Undermine Objective Decision-Making in LLM Collectives,2026-06-03,Underline Science Inc.,ACL,10.48448/z843-da47,10.18653/v1/2026.acl-long.1756,2604.06091,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.48448/z843-da47,no,,no,,2026-08-06,peer_reviewed_conference
doi:10.5220/0014234400004052,AI Agents with Decentralized Identifiers and Verifiable Credentials,2025-10-01,International Conference on Agents and Artificial Intelligence,International Conference on Agents and Artificial Intelligence,10.5220/0014234400004052,10.5220/0014234400004052,2511.02841,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.5220/0014234400004052,no,a90ce8648a4fa7e6d460085846c1cf36120caabd,yes,12,2026-08-06,peer_reviewed_conference
doi:10.5220/0014840300004015,"A Trace-Based Assurance Framework for Agentic AI Orchestration: Contracts, Testing, and Governance",2026-03-18,International Conference on Evaluation of Novel Approaches to Software Engineering,International Conference on Evaluation of Novel Approaches to Software Engineering,10.5220/0014840300004015,10.5220/0014840300004015,2603.18096,include-primary-interaction-security,peer_reviewed,conference,dblp_non_corr_record,https://dblp.org/rec/conf/enase/PaduraruBS26,no,e7eee295a7aba7ce0aef3b83a1b964e6bd10169d,yes,5,2026-08-06,peer_reviewed_conference
doi:10.52202/079017-2336,Secret Collusion among AI Agents: Multi-Agent Deception via Steganography,2024-02-12,Neural Information Processing Systems,NeurIPS,10.48550/arxiv.2402.07510,10.52202/079017-2336,2402.07510,include-primary-interaction-security,peer_reviewed,conference,dblp_non_corr_record,https://dblp.org/rec/conf/nips/MotwaniBSB0HW24,no,5483b66f0e941be3e3382a97961773551d5ae563,yes,107,2026-08-06,peer_reviewed_conference
doi:10.52202/079017-2658,"Cooperation, Competition, and Maliciousness: LLM-Stakeholders Interactive Negotiation",2023-09-29,Neural Information Processing Systems,Neural Information Processing Systems,10.48550/arxiv.2309.17234,10.52202/079017-2658,2309.17234,include-primary-interaction-security,peer_reviewed,conference,dblp_non_corr_record,https://dblp.org/rec/conf/nips/AbdelnabiGSSF24,no,e5ca92aa893b4eb2ddb1310ddb8e30a187ee4f97,yes,114,2026-08-06,peer_reviewed_conference
doi:10.5281/zenodo.20071516,A Reliability Control Framework for Robust Multi-Agent LLM Systems: Managing Workflows in Large Language Model Systems,2026-05-07,Zenodo (CERN European Organization for Nuclear Research),Zenodo (CERN European Organization for Nuclear Research),10.5281/zenodo.20071516,10.5281/zenodo.20071516,,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,,no,,no,,2026-08-06,unresolved_citation_or_publication_status
doi:10.5281/zenodo.20457547,When Roles Fail: Epistemic Constraints on Advocate Role Fidelity in LLM-Based Political Statement Analysis,2026-04-29,Zenodo (CERN European Organization for Nuclear Research),Zenodo (CERN European Organization for Nuclear Research),10.48550/arxiv.2604.27228,10.5281/zenodo.20457547,2604.27228,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,,no,,no,,2026-08-06,unresolved_citation_or_publication_status
doi:10.63278/jicrcr.vi.3549,A Governance Framework For Agentic AI: Mitigating Systemic Risks In LLM-Powered Multi-Agent Architectures,2025-12-30,Journal of International Crisis and Risk Communication Research,Journal of International Crisis and Risk Communication Research,10.63278/jicrcr.vi.3549,10.63278/jicrcr.vi.3549,,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/c7a7834b990d20e3dc8c29b12f89cf926d344ff1,no,c7a7834b990d20e3dc8c29b12f89cf926d344ff1,yes,0,2026-08-06,emerging_non_peer
doi:10.63278/jicrcr.vi.3596,Privacy-Preserving LLM Infrastructure With Multi-Agent Orchestration And RAG-Driven Retrieval,2026-01-05,Journal of International Crisis and Risk Communication Research,Journal of International Crisis and Risk Communication Research,10.63278/jicrcr.vi.3596,10.63278/jicrcr.vi.3596,,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/a474c87418109af091dd73f3e46c231fac107790,no,a474c87418109af091dd73f3e46c231fac107790,yes,0,2026-08-06,emerging_non_peer
doi:10.63412/8vgf0b98,Consensus-Driven Metacognition in Multi-Agent Systems: A Logic-Based Byzantine Fault-Tolerant Protocol,2026-04-26,International Journal of Global Innovations and Solutions,International Journal of Global Innovations and Solutions,10.63412/8vgf0b98,10.63412/8vgf0b98,,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/ac0706db085a89ea13df7586e0248b0d76e147e6,no,ac0706db085a89ea13df7586e0248b0d76e147e6,yes,0,2026-08-06,emerging_non_peer
doi:10.65109/frxl8789,Deception and Communication in Autonomous Multi-Agent Systems: An Experimental Study with Among Us,2026-03-27,arXiv (Cornell University),AAMAS,10.48550/arxiv.2603.26635,10.65109/FRXL8789,2603.26635,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.65109/frxl8789,no,0bab0335b25046ba7c452100941044fc4ea9dc23,yes,4,2026-08-06,peer_reviewed_conference
doi:10.65109/jhfw8307,G2CP: A Graph-Grounded Communication Protocol for Verifiable and Efficient Multi-Agent Reasoning,2026-02-13,arXiv (Cornell University),Proceedings of the 25th International Conference on Autonomous Agents and Multiagent Systems,10.48550/arxiv.2602.13370,10.65109/jhfw8307,2602.13370,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.65109/jhfw8307,no,0419f6bbb9747859d1ece3a73587edd0d701515e,yes,2,2026-08-06,peer_reviewed_conference
doi:10.65109/ocsi2038,EmoDebt: Bayesian-Optimized Emotional Intelligence for Strategic Agent-to-Agent Debt Recovery,2025-03-27,Proceedings of the 25th International Conference on Autonomous Agents and Multiagent Systems,Proceedings of the 25th International Conference on Autonomous Agents and Multiagent Systems,10.65109/ocsi2038,10.65109/ocsi2038,2503.21080,include-primary-interaction-security,peer_reviewed,conference,archival_proceedings_doi,https://doi.org/10.65109/ocsi2038,no,a7273ca8f24a557d5479dc2a828e5ddfbcebde9a,yes,7,2026-08-06,peer_reviewed_conference
title:54cf0af1850d7ef83a16,More at Stake: How Payoff and Language Shape LLM Agent Strategies in Cooperation Dilemmas,2026-01-27,ArXiv.org,ArXiv.org,,title:54cf0af1850d7ef83a16,,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,,no,,no,,2026-08-06,unresolved_citation_or_publication_status
title:c5c9510f3a6eae98413b,AgentLeak: A Full-Stack Benchmark for Privacy Leakage in Multi-Agent LLM Systems,2026-02-12,arXiv (Cornell University),arXiv (Cornell University),,title:c5c9510f3a6eae98413b,,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,,no,,no,,2026-08-06,unresolved_citation_or_publication_status
