review_row,candidate_basis,record_id,title,publication_date,canonical_venue,publication_status,venue_type,citations,citation_snapshot_date,doi,arxiv_id,source_url,current_corpus_paper_id,current_corpus_primary_category,current_corpus_scope_relation,current_corpus_note_path,prior_source_review_status,prior_recommended_scope,prior_gate_decision,canonical_version_reviewed,full_text_read,gate_multiagent_boundary,gate_explicit_interaction,gate_direct_security_relevance,gate_interaction_dependence,gate_canonical_full_text_evidence,human_final_decision,human_primary_category,human_scope_relation,evidence_locations,decision_reason,reviewer,second_reviewer,review_date,adjudication_note,duplicate_of_record_id,human_signoff_complete
74,current_canonical_corpus;peer_reviewed_broad_inclusion,doi:10.1007/s11432-024-4663-2,Flooding Spread of Manipulated Knowledge in LLM-Based Multi-Agent Communities,2024-07-10,Science China Information Sciences,peer_reviewed,journal,82,2026-08-06,10.1007/s11432-024-4663-2,2407.07791,https://doi.org/10.1007/s11432-024-4663-2,ju2026flooding,attack,core_security,papers/attacks/journals_science_china_information_sciences/2026_ju_flooding.md,blocked_pending_exact_source,core_security,blocked_source_verification,arXiv 2407.07791 open copy; final Science China Information Sciences version not fully verified,yes,yes,yes,yes,yes,unclear,unclear,attack,core_security,Accessible copy: Abstract/Introduction; Sec. III; Sec. IV spread and RAG-persistence subsections. Final journal page/table locators unresolved.,"The attack clearly depends on inter-agent persuasion, forwarding, and persisted chat/RAG state, but the canonical journal author metadata and exact final-version evidence locators are unresolved. It cannot pass Gate 5 until the publisher PDF is checked.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,Escalate for final publisher-PDF review: verify the final author list and replace preprint locators with journal page/table locations. Do not count as final include yet.,,no
75,current_canonical_corpus,allegrini2025formalizing,Formalizing the Safety Security and Functional Properties of Agentic AI Systems,2025,arXiv,non_peer_or_unverified,,,,10.48550/arXiv.2510.14133,2510.14133,https://arxiv.org/abs/2510.14133,allegrini2025formalizing,general,core_security,papers/general/arxiv/2025_allegrini_formalizing_properties.md,agent_unverified,,,arXiv 2510.14133 v2,yes,yes,yes,yes,yes,yes,include,general,core_security,"Introduction and system model, pp. 1–8; formal safety/security/functional property definitions and MCP/A2A composition examples","The paper formalizes host-agent, tool, and A2A interactions and states security properties over their composition. Its central security claim is that properties and assumptions must be checked across protocol participants, making the interaction relation material rather than incidental.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
76,peer_reviewed_broad_inclusion,doi:10.18653/v1/2026.findings-acl.1600,Free-MAD: Consensus-Free Multi-Agent Debate,2025-09-14,FINDINGS ACL,peer_reviewed,conference,,2026-08-06,10.18653/v1/2026.findings-acl.1600,2509.11035,https://doi.org/10.18653/v1/2026.findings-acl.1600,,,,,not_source_reviewed,pending,pending_full_text_adjudication,Findings of ACL 2026 published version (DOI 10.18653/v1/2026.findings-acl.1600),yes,yes,yes,yes,yes,yes,include,defense,core_security,"Abstract, pp. 31977–31978; method sections on anti-conformity and score-based decision; Appendix D 'Communication Attacks' and associated robustness table/algorithm","Free-MAD is primarily a reasoning framework, but it contains a direct adversarial robustness evaluation in which compromised debate agents inject misleading outputs into peers. Anti-conformity and trajectory scoring are evaluated as defenses against interaction-driven error propagation.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
77,peer_reviewed_broad_inclusion,doi:10.1609/aaaiss.v9i1.42951,From Playbooks to Decisions: An Auditable Coordination Protocol for Hunter–Policy–Responder Cyber Agents (Extended Abstract),2026-06-23,AAAI proceedings,peer_reviewed,conference,0,2026-08-06,10.1609/aaaiss.v9i1.42951,,https://doi.org/10.1609/aaaiss.v9i1.42951,,,,,not_source_reviewed,pending,pending_full_text_adjudication,"AAAI Spring Symposium extended abstract, DOI 10.1609/aaaiss.v9i1.42951; exact full text not retrievable in this review",unclear,yes,yes,yes,yes,no,unclear,defense,core_security,Canonical DOI/title record only; exact paper sections/pages could not be located,"The title and metadata indicate an auditable Hunter–Policy–Responder cyber-agent coordination protocol with direct security relevance and explicit role interaction, but the canonical full text was not locatable. Gate 5 therefore fails for now.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,"Escalate by obtaining the AAAI symposium PDF and locating the threat model, inter-agent protocol, security endpoint, and evaluation/claim evidence before inclusion.",,no
78,current_canonical_corpus,zhou2026shield_target,From Shield to Target: Denial-of-Service Attacks on LLM-Based Agent Guardrails,2026,arXiv,non_peer_or_unverified,,,,10.48550/arXiv.2606.14517,2606.14517,https://arxiv.org/abs/2606.14517,zhou2026shield_target,attack,security_relevant,papers/attacks/arxiv/2026_zhou_guardrail_dos.md,agent_unverified,,,arXiv 2606.14517 v2,yes,yes,yes,yes,yes,yes,include,attack,core_security,"Abstract and Secs. 3–5, pp. 1, 4–7, Fig. 1; Sec. 7.2, pp. 11–12, Table 10; conclusion p. 16","Although the DoS primitive also affects single-agent deployments, the paper separately demonstrates MAS head-of-line blocking: one poisoned worker monopolizes a shared guardrail and starves peer agents. That system-level availability claim materially depends on co-located agents sharing infrastructure.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
79,peer_reviewed_broad_inclusion,doi:10.18653/v1/2026.findings-acl.1934,From Tasks to Teams: A Risk-First Evaluation Framework for Multi-Agent LLM Systems in Finance,2026-01-01,FINDINGS ACL,peer_reviewed,conference,4,2026-08-06,10.18653/v1/2026.findings-acl.1934,,https://doi.org/10.18653/v1/2026.findings-acl.1934,,,,,not_source_reviewed,pending,pending_full_text_adjudication,Findings of ACL 2026 published version (DOI 10.18653/v1/2026.findings-acl.1934),yes,yes,yes,yes,yes,yes,include,evaluation,core_security,"Abstract, pp. 38819–38820; framework section defining ten probes across model/workflow/interaction/system layers; finance-task experiments and risk-vector tables","M-SAEA directly audits safety risks arising from multi-agent cooperation, tool sharing, and real-world actions. Its interaction- and system-layer probes target unsafe team trajectories, including staleness and coordination hazards that are not reducible to one model.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
80,current_canonical_corpus,long2025funcpoison,FuncPoison: Poisoning Function Library to Hijack Multi-agent Autonomous Driving Systems,2025,arXiv,non_peer_or_unverified,,,,10.48550/arXiv.2509.24408,2509.24408,https://arxiv.org/abs/2509.24408,long2025funcpoison,attack,core_security,papers/attacks/arxiv/2025_long_funcpoison.md,agent_unverified,,,arXiv 2509.24408 v2,yes,yes,yes,yes,yes,yes,include,attack,core_security,"Abstract/Sec. 1, pp. 1–2, Fig. 1; method pp. 2–4, Figs. 2–3; Sec. 5, pp. 6–8, Table 2 and Figs. 5–6","FuncPoison inserts deceptive functions into a shared library used by perception, memory, reasoning, and planning agents. Corruption of one role is explicitly traced into downstream agents and unsafe driving trajectories, so the security failure is interaction-dependent.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
81,peer_reviewed_broad_inclusion,doi:10.65109/jhfw8307,G2CP: A Graph-Grounded Communication Protocol for Verifiable and Efficient Multi-Agent Reasoning,2026-02-13,Proceedings of the 25th International Conference on Autonomous Agents and Multiagent Systems,peer_reviewed,conference,2,2026-08-06,10.65109/jhfw8307,2602.13370,https://doi.org/10.65109/jhfw8307,,,,,not_source_reviewed,pending,pending_full_text_adjudication,AAMAS 2026 proceedings version / arXiv 2602.13370,yes,yes,yes,no,no,yes,exclude,general,adjacent,Abstract; protocol/method sections; experiments on 500 industrial scenarios and 21 maintenance cases,"G2CP structures inter-agent messages as graph operations and improves auditability, accuracy, hallucination control, and token use. It does not define an adversary, violated security property, security defense, or security evaluation endpoint; 'verifiable' reasoning is a reliability feature here.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
82,current_canonical_corpus,lemercier2026gambit,GAMBIT: A Three-Mode Benchmark for Adversarial Robustness in Multi-Agent LLM Collectives,2026,arXiv,non_peer_or_unverified,,,,10.48550/arXiv.2605.09027,2605.09027,https://arxiv.org/abs/2605.09027,lemercier2026gambit,evaluation,security_relevant,papers/evaluations/arxiv/2026_le_mercier_gambit.md,agent_unverified,,,arXiv 2605.09027 v2,yes,yes,yes,yes,yes,yes,include,evaluation,core_security,"Abstract and Sec. 3, pp. 1, 4–7, Fig. 1; Sec. 5, pp. 9–12 and result figures",GAMBIT evaluates benign solvers interacting with an adaptive imposter that degrades collective decisions while evading detection. Both the attack and recalibration defense are defined over the evolving group discussion.,GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
83,current_canonical_corpus,mateotorrejon2026gammaf,GAMMAF: A Common Framework for Graph-Based Anomaly Monitoring Benchmarking in LLM Multi-Agent Systems,2026,arXiv,non_peer_or_unverified,,,,10.48550/arXiv.2604.24477,2604.24477,https://arxiv.org/abs/2604.24477,mateotorrejon2026gammaf,evaluation,core_security,papers/evaluations/arxiv/2026_mateo_torrejon_gammaf.md,agent_unverified,,,arXiv 2604.24477 v1,yes,yes,yes,yes,yes,yes,include,evaluation,core_security,"Abstract and Sec. 3, pp. 1, 5–8, Fig. 2; Sec. 4, pp. 8–13, main tables","GAMMAF is a security benchmark for graph-based anomaly detectors under compromised communicating agents. Detection, isolation, recovered utility, and cost all depend on the attributed communication graph and dynamic topology.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
84,current_canonical_corpus,li2025argus,Goal-Aware Identification and Rectification of Misinformation in Multi-Agent Systems,2025,arXiv,non_peer_or_unverified,,,,10.48550/arXiv.2506.00509,2506.00509,https://arxiv.org/abs/2506.00509,li2025argus,defense,core_security,papers/defenses/arxiv/2025_li_argus.md,agent_unverified,,,arXiv 2506.00509 v1,yes,yes,yes,yes,yes,yes,include,defense,core_security,"Abstract and Secs. 3–4, pp. 1, 3–7, framework figure; Sec. 5, pp. 7–10, results tables","ARGUS directly addresses adversarial misinformation injected into inter-agent messages. It identifies goal-relevant false claims and rectifies downstream information flow, so the protected collective decision/action integrity and the defense both depend on interaction.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
85,current_canonical_corpus,cai2026grmp,Graph Representation-Based Model Poisoning on the Heterogeneous Internet of Agents,2026,IWCMC,peer_reviewed,,,,10.1109/IWCMC69287.2026.11579822,2511.07176,https://doi.org/10.1109/IWCMC69287.2026.11579822,cai2026grmp,attack,core_security,papers/attacks/iwcmc/2026_cai_graph_poisoning.md,agent_unverified,,,IWCMC 2026 published metadata plus arXiv 2511.07176 v3 full text,yes,yes,yes,yes,yes,yes,include,attack,core_security,"Abstract and method/optimization sections, pp. 1–5; evaluation pp. 5–6; IEEE bibliographic record pp. 956–961",GRMP attacks heterogeneous LLM agents participating in federated fine-tuning by submitting a statistically camouflaged local update to shared aggregation. The global-model integrity failure exists only through multi-participant update exchange and aggregation.,GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
