work_key,canonical_paper_id,title,doi,arxiv_id,decision,decision_source,decision_strength,rationale,reviewer,reviewed_at,locked,human_signoff_required,previous_work_keys,notes
doi:10.1109/icsc65596.2025.11140357,,From Abstract Prompts to Cybersecurity Labs: Automating Virtual Environment Design and Deployment with Multi-Agent Systems and LLM-Driven Orchestration,10.1109/icsc65596.2025.11140357,,exclude,search:doi:10.1109/icsc65596.2025.11140357,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
arxiv:2509.14289,,From Capabilities to Performance: Evaluating Key Functional Properties of LLM Architectures in Penetration Testing,10.18653/v1/2025.emnlp-main.802,2509.14289,exclude,search:doi:10.18653/v1/2025.emnlp-main.802,55,Parent screening assigned an exclusion decision.,,,no,yes,,
doi:10.1109/aiiot68874.2026.11569555,,From Code Understanding to Multi-Agent Collaboration: A Layered Protocol Stack for Modern AI Intelligent Systems,10.1109/aiiot68874.2026.11569555,,exclude,search:doi:10.1109/aiiot68874.2026.11569555,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
doi:10.5281/zenodo.19837046,,From Colony to Cognition: A Unified Bio-Inspired Architecture for Autonomous LLM Agents,10.5281/zenodo.19837046,,exclude,search:doi:10.5281/zenodo.19837046,55,Parent screening assigned an exclusion decision.,,,no,yes,,
doi:10.64898/2026.03.18.26348749,,From Concept to Clinic: Real World Evidence for Autonomous AI Deployment in Primary Care Telemedicine,10.64898/2026.03.18.26348749,,exclude,search:doi:10.64898/2026.03.18.26348749,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
arxiv:2509.01835,,From CVE Entries to Verifiable Exploits: An Automated Multi-Agent Framework for Reproducing CVEs,,2509.01835,exclude,search:arxiv:2509.01835,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
doi:10.3389/frai.2025.1636809,,From data silos to insights: the PRINCE multi-agent knowledge engine for preclinical drug development,10.3389/frai.2025.1636809,,exclude,search:doi:10.3389/frai.2025.1636809,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
doi:10.54254/2755-2721/2026.as31938,,From Data-Driven to Knowledge-Driven: Prospect of Large Language Models in Cooperative Autonomous Driving Decision-Making,10.54254/2755-2721/2026.as31938,,exclude,search:doi:10.54254/2755-2721/2026.as31938,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
arxiv:2606.28011,,From Detection to Action: Using LLM Agents for Fault-Tolerant Control,,2606.28011,exclude,search:arxiv:2606.28011,55,Parent screening assigned an exclusion decision.,,,no,yes,,
arxiv:2605.05413,,From History to State: Constant-Context Skill Learning for LLM Agents,,2605.05413,exclude,search:arxiv:2605.05413,55,Parent screening assigned an exclusion decision.,,,no,yes,,
arxiv:2507.10644,,From Multi-Agent Systems and the Semantic Web to Agentic AI: A Unified Narrative of the Web of Agents,,2507.10644,exclude,search:arxiv:2507.10644,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
doi:10.1016/j.icte.2025.12.001,,From prompt injections to protocol exploits: Threats in LLM-powered AI agents workflows,10.1016/j.icte.2025.12.001,,exclude,search:doi:10.1016/j.icte.2025.12.001,55,Parent screening assigned an exclusion decision.,,,no,yes,,
arxiv:2604.08465,,From Safety Risk to Design Principle: Peer-Preservation in Multi-Agent LLM Systems and Its Implications for Orchestrated Democratic Discourse Analysis,,2604.08465,exclude,search:arxiv:2604.08465,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
doi:10.1109/trustcom66490.2025.00211,,From Sample Generation to Efficacy Transfer: Optimization of Privacy-Preserving LLMs for Content Moderation,10.1109/trustcom66490.2025.00211,,exclude,search:doi:10.1109/trustcom66490.2025.00211,55,Parent screening assigned an exclusion decision.,,,no,yes,,
doi:10.1109/icad69378.2026.11608489,,From Scripts to Prompts: How Large Language Models Are Transforming Penetration Testing,10.1109/icad69378.2026.11608489,,exclude,search:doi:10.1109/icad69378.2026.11608489,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
doi:10.1109/southeastcon63549.2026.11476161,,From Social Engineering to Financial Fraud: A Multi-Agent LLM Approach to Vishing Detection,10.1109/southeastcon63549.2026.11476161,,exclude,search:doi:10.1109/southeastcon63549.2026.11476161,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
arxiv:2506.03801,,"From Theory to Practice: Real-World Use Cases on Trustworthy LLM-Driven Process Modeling, Prediction and Automation",,2506.03801,exclude,search:arxiv:2506.03801,55,Parent screening assigned an exclusion decision.,,,no,yes,,
arxiv:2603.07496,,From Thinker to Society: Security in Hierarchical Autonomy Evolution of AI Agents,,2603.07496,exclude,search:arxiv:2603.07496,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
arxiv:2604.11518,,From Translation to Superset: Benchmark-Driven Evolution of a Production AI Agent from Rust to Python,,2604.11518,exclude,search:arxiv:2604.11518,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
doi:10.1145/3627673.3679105,,"Frontiers of Large Language Model-Based Agentic Systems - Construction, Efficacy and Safety",10.1145/3627673.3679105,,exclude,search:doi:10.1145/3627673.3679105,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
doi:10.1145/3774905.3795456,,Frugal Agents: Efficient Bio Reasoning via Long-Sequence Compression and Prompt-Gated Memory,10.1145/3774905.3795456,,exclude,search:doi:10.1145/3774905.3795456,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
arxiv:2410.13918,,FTSmartAudit: A Knowledge Distillation-Enhanced Framework for Automated Smart Contract Auditing Using Fine-Tuned LLMs,,2410.13918,exclude,search:arxiv:2410.13918,55,Parent screening assigned an exclusion decision.,,,no,yes,,
arxiv:2505.21418,,FUAS-Agents: Autonomous Multi-Modal LLM Agents for Treatment Planning in Focused Ultrasound Ablation Surgery,,2505.21418,exclude,search:arxiv:2505.21418,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
doi:10.1109/icbase70763.2026.11619450,,FuelAgent: A Multi-Agent LLM Framework for Automated Decision Making in the Refined Oil Market,10.1109/icbase70763.2026.11619450,,exclude,search:doi:10.1109/icbase70763.2026.11619450,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
arxiv:2605.21779,,FuzzingBrain V2: A Multi-Agent LLM System for Automated Vulnerability Discovery and Reproduction,,2605.21779,exclude,search:arxiv:2605.21779,55,Parent screening assigned an exclusion decision.,,,no,yes,,
doi:10.48448/0zh4-9g62,,G-D5 DialogGuard: Multi-Agent Psychosocial Safety Evaluation Interface of Sensitive LLM Responses,10.48448/0zh4-9g62,,exclude,search:doi:10.48448/0zh4-9g62,55,Parent screening assigned an exclusion decision.,,,no,yes,,
arxiv:2507.10621,,Game Theory Meets LLM and Agentic AI: Reimagining Cybersecurity for the Age of Intelligent Threats,,2507.10621,exclude,search:arxiv:2507.10621,55,Parent screening assigned an exclusion decision.,,,no,yes,,
arxiv:2605.07692,,GASim: A Graph-Accelerated Hybrid Framework for Social Simulation,10.18653/v1/2026.acl-long.569,2605.07692,exclude,search:doi:10.18653/v1/2026.acl-long.569,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
arxiv:2503.21735,,GateLens: A reasoning-enhanced LLM agent for automotive software release analytics,10.1016/j.jss.2026.112961,2503.21735,exclude,search:doi:10.1016/j.jss.2026.112961,55,Parent screening assigned an exclusion decision.,,,no,yes,,
doi:10.48448/f26r-zm51,,GEMA-Score: Granular Explainable Multi-Agent Scoring Framework for Radiology Report Evaluation,10.48448/f26r-zm51,,exclude,search:doi:10.48448/f26r-zm51,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
doi:10.1109/rew66121.2025.00038,,Generating Context-Aware Learning Materials for Software Security via LLM Agents and Traceability,10.1109/rew66121.2025.00038,,exclude,search:doi:10.1109/rew66121.2025.00038,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
doi:10.1109/isdfs69419.2026.11459101,,GenReachAI: An Agentic Generative AI Framework for Automated Reachability Analysis of Enterprise Software Vulnerabilities,10.1109/isdfs69419.2026.11459101,,exclude,search:doi:10.1109/isdfs69419.2026.11459101,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
doi:10.5281/zenodo.18998343,,"GNSSGuard: An LLM-Based Agentic Framework for Real-Time GNSS Threat Intelligence, Attack Classification, and Natural Language Advisory Generation",10.5281/zenodo.18998343,,exclude,search:doi:10.5281/zenodo.18998343,55,Parent screening assigned an exclusion decision.,,,no,yes,,
doi:10.18653/v1/2025.findings-acl.160,,GOODLIAR: A Reinforcement Learning-Based Deceptive Agent for Disrupting LLM Beliefs on Foundational Principles,10.18653/v1/2025.findings-acl.160,,exclude,search:doi:10.18653/v1/2025.findings-acl.160,55,Parent screening assigned an exclusion decision.,,,no,yes,,
doi:10.1109/southeastcon63549.2026.11475963,,Governed Agentic AI for Software Platforms: A Reference Architecture for Safe Autonomy at Scale,10.1109/southeastcon63549.2026.11475963,,exclude,search:doi:10.1109/southeastcon63549.2026.11475963,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
title:bc1108e34fd9c060,,GRACE: A Generalizable Method for Multi-agent System Security Evaluation,,,exclude,structured-exclude:deng2025grace,95,ICLR 2026 submission is explicitly marked withdrawn and is not an archival publication,,,no,yes,,
doi:10.61784/jcsee3105,,GRAPH-RAG ENHANCED RETRIEVAL AND MULTI-AGENT COLLABORATIVE METHOD FOR INTELLIGENT NUCLEAR POWER ELECTRICAL DESIGN,10.61784/jcsee3105,,exclude,search:doi:10.61784/jcsee3105,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
arxiv:2604.20382,,Graph2Counsel: Clinically Grounded Synthetic Counseling Dialogue Generation from Client Psychological Graphs,,2604.20382,exclude,search:arxiv:2604.20382,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
arxiv:2508.05702,,Grid-Agent: An LLM-Powered Multi-Agent System for Power Grid Control,,2508.05702,exclude,search:arxiv:2508.05702,55,Parent screening assigned an exclusion decision.,,,no,yes,,
doi:10.2172/3365574,,GridCoPilot for Thermal Events: An LLM-Based Platform for Power Grid Reliability Analysis,10.2172/3365574,,exclude,search:doi:10.2172/3365574,55,Parent screening assigned an exclusion decision.,,,no,yes,,
arxiv:2605.14175,,Grounded Continuation: A Linear-Time Runtime Verifier for LLM Conversations,,2605.14175,exclude,search:arxiv:2605.14175,55,Parent screening assigned an exclusion decision.,,,no,yes,,
arxiv:2603.01059,,GroupGPT: A Token-efficient and Privacy-preserving Agentic Framework for Multi-User Chat Assistant,,2603.01059,exclude,search:arxiv:2603.01059,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
arxiv:2605.14498,,GroupMemBench: Benchmarking LLM Agent Memory in Multi-Party Conversations,,2605.14498,exclude,search:arxiv:2605.14498,55,Parent screening assigned an exclusion decision.,,,no,yes,,
doi:10.3390/electronics15091936,,H2-MAS: A Hybrid Heuristic-Multi-Agent Architecture for Semantic Bot Detection,10.3390/electronics15091936,,exclude,search:doi:10.3390/electronics15091936,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
arxiv:2601.13864,,HardSecBench: Benchmarking the Security Awareness of LLMs for Hardware Code Generation,,2601.13864,exclude,search:arxiv:2601.13864,55,Parent screening assigned an exclusion decision.,,,no,yes,,
doi:10.5281/zenodo.20435622,,Hardware trojans generated with LLM for cryptography implementations,10.5281/zenodo.20435622,,exclude,search:doi:10.5281/zenodo.20435622,55,Parent screening assigned an exclusion decision.,,,no,yes,,
arxiv:2512.23717,,HarmTransform: Transforming Explicit Harmful Queries into Stealthy via Multi-Agent Debate,,2512.23717,exclude,search:arxiv:2512.23717,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
arxiv:2606.21856,,"Harness-MU: A Safe, Governed, and Effective Harness for Multi-User LLM Agents",,2606.21856,exclude,search:arxiv:2606.21856,55,Parent screening assigned an exclusion decision.,,,no,yes,,
arxiv:2312.07130,,Harnessing LLM to Attack LLM-Guarded Text-to-Image Models,,2312.07130,exclude,search:arxiv:2312.07130,55,Parent screening assigned an exclusion decision.,,,no,yes,,
arxiv:2506.04255,,HASHIRU: Hierarchical Agent System for Hybrid Intelligent Resource Utilization,,2506.04255,exclude,search:arxiv:2506.04255,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
doi:10.3390/su18073554,,HCEA: A Multi-Agent Framework for Sustainable Human-Centered Entrepreneurship Based on a Large Language Model,10.3390/su18073554,,exclude,search:doi:10.3390/su18073554,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
arxiv:2505.15793,,HCRMP: A LLM-Hinted Contextual Reinforcement Learning Framework for Autonomous Driving,,2505.15793,exclude,search:arxiv:2505.15793,55,Parent screening assigned an exclusion decision.,,,no,yes,,
arxiv:2602.16346,,"Helpful to a Fault: Measuring Illicit Assistance in Multi-Turn, Multilingual LLM Agents",,2602.16346,exclude,search:arxiv:2602.16346,55,Parent screening assigned an exclusion decision.,,,no,yes,,
arxiv:2605.16268,,"Helping Customers in Distress: An LLM-powered Agent that Converses, Probes, and Routes",,2605.16268,exclude,search:arxiv:2605.16268,55,Parent screening assigned an exclusion decision.,,,no,yes,,
doi:10.1109/icassp55912.2026.11462090,,HiBAR: A Hidden Backdoor Attack on LLM Recommendation Services via Multi-Turn Dialogue Manipulation,10.1109/icassp55912.2026.11462090,,exclude,search:doi:10.1109/icassp55912.2026.11462090,55,Parent screening assigned an exclusion decision.,,,no,yes,,
arxiv:2605.06696,,Hidden Coalitions in Multi-Agent AI: A Spectral Diagnostic from Internal Representations,,2605.06696,exclude,search:arxiv:2605.06696,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
arxiv:2507.09179,,Hide-and-Shill: A Reinforcement Learning Framework for Market Manipulation Detection in Symphony-a Decentralized Multi-Agent System,,2507.09179,exclude,search:arxiv:2507.09179,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
doi:10.1109/icdsaai69492.2026.11505194,,Hierarchical Agent Architecture for Clinical Decision Support in Drug-Drug Interaction (DDI) Analysis,10.1109/icdsaai69492.2026.11505194,,exclude,search:doi:10.1109/icdsaai69492.2026.11505194,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
doi:10.3390/make8020030,,Hierarchical Caching for Agentic Workflows: A Multi-Level Architecture to Reduce Tool Execution Overhead,10.3390/make8020030,,exclude,search:doi:10.3390/make8020030,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
doi:10.1109/aetcse69203.2026.11504371,,High-Precision Vulnerability Mining Method for Large-Scale Software Based on Hierarchical Code Property Graph and Multi-Agent Collaboration,10.1109/aetcse69203.2026.11504371,,exclude,search:doi:10.1109/aetcse69203.2026.11504371,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
doi:10.70777/si.v2i3.15417,,"Highlights of the Issue: Governance, Agents, Evolutionary Search",10.70777/si.v2i3.15417,,exclude,search:doi:10.70777/si.v2i3.15417,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
arxiv:2603.18683,,HISR: Hindsight Information Modulated Segmental Process Rewards For Multi-turn Agentic Reinforcement Learning,,2603.18683,exclude,search:arxiv:2603.18683,55,No attack-family query hit and no canonical attack record.,,,no,yes,,
doi:10.5281/zenodo.17725131,,hivelab - An Extension of Slurk for Group Conversations with LLM Agents,10.5281/zenodo.17725131,,exclude,search:doi:10.5281/zenodo.17725131,55,Parent screening assigned an exclusion decision.,,,no,yes,,
doi:10.5281/zenodo.17700283,,hivelab --- An Extension of Slurk Enabling Automated Randomization for Parallel Group Conversations with LLM Agents,10.5281/zenodo.17700283,,exclude,search:doi:10.5281/zenodo.17700283,55,Parent screening assigned an exclusion decision.,,,no,yes,,
