work_key,canonical_paper_id,title,publication_date,year,venue,doi,arxiv_id,primary_url,current_primary_category,recommended_primary_category,secondary_roles,category_review_status,decision,decision_source,rationale,reviewer,reviewed_at,human_signoff_required,route_types,route_ids,source_paths
arxiv:2605.12532,,AgenticAITA: A Proof-Of-Concept About Deliberative Multi-Agent Reasoning for Autonomous Trading Systems,2026-05-01,2026,arXiv.org,,2605.12532,https://www.semanticscholar.org/paper/1666d315f07996528c02e1eef649f112c70ee5b7,,,,,primary,search:arxiv:2605.12532,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2605.12532;search:arxiv:2605.12532;targeted:arxiv:2605.12532,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2603.09134,,AgenticCyOps: Securing Multi-Agentic AI Integration in Enterprise Cyber Operations,2026-03-10,2026,arXiv.org,,2603.09134,https://www.semanticscholar.org/paper/7ab1fc7d527c62330ba9bb1d818b6843b2a9d53c,,,,,primary,search:arxiv:2603.09134,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2603.09134;search:arxiv:2603.09134;targeted:arxiv:2603.09134,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
elyagoubi2026agentleak,elyagoubi2026agentleak,AgentLeak: A Benchmark for Internal-Channel Privacy Leakage in Multi-Agent LLM Systems,2026,2026,IEEE Access,10.1109/access.2026.3704541,2026.37045,https://doi.org/10.1109/ACCESS.2026.3704541,evaluation,benchmark,benchmark,assistant_source_reviewed_pending_author_signoff,primary,canonical:elyagoubi2026agentleak,The primary object is cross-channel confidentiality in LLM MAS.,,,yes,broad;canonical;peerfirst;search;targeted;venue,broad:doi:10.1109/access.2026.3704541;canonical:elyagoubi2026agentleak;peerfirst:doi:10.1109/access.2026.3704541;search:doi:10.1109/access.2026.3704541;targeted:doi:10.1109/access.2026.3704541;venue:ieee_access:10_1109_access_2026_3704541,corpus/final/all_relevant_papers.csv;corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv;corpus/sets/03_taxonomy_eligible/taxonomy_candidates.csv
title:fc1c260bffe4ce20,,AgentLeak: A Full-Stack Benchmark for Privacy Leakage in Multi-Agent LLM Systems,2026-02-12,2026,arXiv (Cornell University),,,,,,,,primary,search:title:c5c9510f3a6eae98413b,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:title:c5c9510f3a6eae98413b;search:title:c5c9510f3a6eae98413b;targeted:title:c5c9510f3a6eae98413b,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2603.15727,,AgentWorm: Self-Propagating Attacks Across LLM Agent Ecosystems,2026-03-16,2026,,,2603.15727,https://www.semanticscholar.org/paper/c37f61125f25b797723fde8f340a4262f7b99c49,,,,,primary,search:arxiv:2603.15727,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2603.15727;search:arxiv:2603.15727;targeted:arxiv:2603.15727,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2603.03233,,AI-for-Science Low-code Platform with Bayesian Adversarial Multi-Agent Framework,2026-03-03,2026,arXiv.org,,2603.03233,https://www.semanticscholar.org/paper/c0116ff7641b605e0431f00a1f1d1213b3f390ec,,,,,primary,search:arxiv:2603.03233,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2603.03233;search:arxiv:2603.03233;targeted:arxiv:2603.03233,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2603.08723,,"Alignment as Iatrogenesis: Pastoral Power, Collective Pathology, and the Structural Limits of Monolingual Safety Evaluation",2026-02-17,2026,arXiv.org,,2603.08723,https://www.semanticscholar.org/paper/8aed3dfe4fc705736efc57d6b13cef00b8cb2d58,,,,,primary,search:arxiv:2603.08723,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2603.08723;search:arxiv:2603.08723;targeted:arxiv:2603.08723,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2603.04904,,Alignment Backfire: Language-Dependent Reversal of Safety Interventions Across 16 Languages in LLM Multi-Agent Systems,2026-03-05,2026,arXiv.org,,2603.04904,https://www.semanticscholar.org/paper/8a3c4871fc2120e273f3150c3c013cfed69221c4,,,,,primary,search:arxiv:2603.04904,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2603.04904;search:arxiv:2603.04904;targeted:arxiv:2603.04904,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
rabieinejad2026alteda,rabieinejad2026alteda,ALTEDA: An Adaptive Layered Threat Detection Architecture for Multi-Agent Systems,2026,2026,Information Processing & Management,10.1016/j.ipm.2026.104768,2026.10476,https://doi.org/10.1016/j.ipm.2026.104768,defense,defense,defense,assistant_source_reviewed_pending_author_signoff,primary,canonical:rabieinejad2026alteda,The contribution directly detects cross-agent attack traces and attribution from global execution telemetry.,,,yes,canonical;search,canonical:rabieinejad2026alteda;search:doi:10.1016/j.ipm.2026.104768,corpus/final/all_relevant_papers.csv;corpus/sets/01_search_catalog/search_catalog.csv
hagag2026architecture_matters,hagag2026architecture_matters,Architecture Matters for Multi-Agent Security,2026,2026,ICML,,,https://icml.cc/virtual/2026/poster/64792,attack,evaluation,evaluation,assistant_source_reviewed_pending_author_signoff,primary,canonical:hagag2026architecture_matters,Direct harmful-task execution is measured as an architectural composition effect.,,,yes,canonical,canonical:hagag2026architecture_matters,corpus/final/all_relevant_papers.csv
arxiv:2605.05632,,Architecture Matters: Comparing RAG Systems under Knowledge Base Poisoning,2026-05-07,2026,arXiv.org,,2605.05632,https://www.semanticscholar.org/paper/fcc53771b3427efb4aaac2d042ec855cf4fa1630,,,,,primary,search:arxiv:2605.05632,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2605.05632;search:arxiv:2605.05632;targeted:arxiv:2605.05632,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
yan2026mast,yan2026mast,"Attack the Messages, Not the Agents: A Multi-round Adaptive Stealthy Tampering Framework for LLM-MAS",2026,2026,AAAI,10.1609/aaai.v40i35.40224,2508.03125,https://ojs.aaai.org/index.php/AAAI/article/view/40224,attack,attack,attack,assistant_source_reviewed_pending_author_signoff,primary,canonical:yan2026mast,The attack surface and outcome are explicitly inter-agent communication and collective task integrity.,,,yes,broad;canonical;peerfirst;search;targeted;venue,broad:doi:10.1609/aaai.v40i35.40224;canonical:yan2026mast;peerfirst:doi:10.1609/aaai.v40i35.40224;search:doi:10.1609/aaai.v40i35.40224;targeted:doi:10.1609/aaai.v40i35.40224;venue:aaai:10_1609_aaai_v40i35_40224,corpus/final/all_relevant_papers.csv;corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv;corpus/sets/03_taxonomy_eligible/taxonomy_candidates.csv
arxiv:2605.14271,,Auditing Agent Harness Safety,2026-05-14,2026,arXiv.org,,2605.14271,https://www.semanticscholar.org/paper/7d89c6d4c6b401f4d8e6e9759f25b3578e206e0f,,,,,primary,search:arxiv:2605.14271,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2605.14271;search:arxiv:2605.14271;targeted:arxiv:2605.14271,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2605.02812,,"Autonomous LLM Agent Worms: Cross-Platform Propagation, Automated Discovery and Temporal Re-Entry Defense",2026-05-04,2026,arXiv.org,,2605.02812,https://www.semanticscholar.org/paper/643d8d8cce043ad494db9b92aecf09ab5186e9de,,,,,primary,search:arxiv:2605.02812,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2605.02812;search:arxiv:2605.02812;targeted:arxiv:2605.02812,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2606.21445,,AutoRAS: Learning Robust Agentic Systems with Primitive Representations,2026-06-19,2026,,,2606.21445,https://www.semanticscholar.org/paper/64dc8ca935753a7b91a89debd9cb929be2b1829e,,,,,primary,search:arxiv:2606.21445,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2606.21445;search:arxiv:2606.21445;targeted:arxiv:2606.21445,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2603.24973,,Belief-Driven Multi-Agent Collaboration via Approximate Perfect Bayesian Equilibrium for Social Simulation,2026-03-26,2026,The Web Conference,10.1145/3774904.3792976,2603.24973,https://doi.org/10.1145/3774904.3792976,,,,,primary,search:doi:10.1145/3774904.3792976,Full-text interaction-security screen included the work.,,,yes,broad;peerfirst;search;targeted;venue,broad:doi:10.1145/3774904.3792976;peerfirst:doi:10.1145/3774904.3792976;search:doi:10.1145/3774904.3792976;targeted:doi:10.1145/3774904.3792976;venue:the_web_conference:10_1145_3774904_3792976,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv;corpus/sets/03_taxonomy_eligible/taxonomy_candidates.csv
nother2026badacts,nother2026badacts,Benchmarking the Robustness of Agentic Systems to Adversarially-Induced Harmful Behaviors,2026,2026,COLM,,2508.16481,https://colmweb.org/AcceptedPapers.html,evaluation,benchmark,benchmark,assistant_source_reviewed_pending_author_signoff,primary,canonical:nother2026badacts,"Explicit adversarial member, harmful tool-mediated actions, and multiple MAS architectures, though some environments may not be equally multiagent.",,,yes,canonical;structured_exclude,canonical:nother2026badacts;structured-exclude:nother2025badacts_old,corpus/final/all_relevant_papers.csv;corpus/sets/01_search_catalog/structured_exclusions.csv
arxiv:2604.13705,,Beyond Arrow's Impossibility: Fairness as an Emergent Property of Multi-Agent Collaboration,2026-04-15,2026,arXiv.org,,2604.13705,https://www.semanticscholar.org/paper/8e07b7ad478d6ee3ba4a1defdcb20f6c397f0cee,,,,,primary,search:arxiv:2604.13705,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2604.13705;search:arxiv:2604.13705;targeted:arxiv:2604.13705,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2603.04469,,Beyond Input Guardrails: Reconstructing Cross-Agent Semantic Flows for Execution-Aware Attack Detection,2026-03-04,2026,arXiv.org,,2603.04469,,,,,,primary,search:arxiv:2603.04469,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2603.04469;search:arxiv:2603.04469;targeted:arxiv:2603.04469,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2604.22879,,Beyond Single-Agent Alignment: Preventing Context-Fragmented Violations in Multi-Agent Systems,2026-04-24,2026,arXiv.org,,2604.22879,https://www.semanticscholar.org/paper/5d8182b26a2508ca1cc6d29f1ff0540c120f9400,,,,,primary,search:arxiv:2604.22879,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2604.22879;search:arxiv:2604.22879;targeted:arxiv:2604.22879,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2605.22001,,Blind Spots in the Guard: How Domain-Camouflaged Injection Attacks Evade Detection in Multi-Agent LLM Systems,2026-05-21,2026,arXiv.org,,2605.22001,https://www.semanticscholar.org/paper/d623578c650d7d6442398dd7e2683caeaa91ac22,,,,,primary,search:arxiv:2605.22001,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2605.22001;search:arxiv:2605.22001;targeted:arxiv:2605.22001,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
miao2026blindguard,miao2026blindguard,BlindGuard: Safeguarding LLM-based Multi-Agent Systems under Unknown Attacks,2026,2026,ACL,10.18653/v1/2026.acl-long.1819,2508.08127,https://aclanthology.org/2026.acl-long.1819/,defense,defense,defense,assistant_source_reviewed_pending_author_signoff,primary,canonical:miao2026blindguard,"Threats propagate through inter-agent communication, and both detection and containment require graph-wide observation/control.",,,yes,broad;canonical;peerfirst;search;targeted;venue,broad:doi:10.48448/812p-ac41;canonical:miao2026blindguard;peerfirst:doi:10.48448/812p-ac41;search:doi:10.48448/812p-ac41;targeted:doi:10.48448/812p-ac41;venue:acl:10_18653_v1_2026_acl_long_1819,corpus/final/all_relevant_papers.csv;corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv;corpus/sets/03_taxonomy_eligible/taxonomy_candidates.csv
jha2026control_flow_hijacking,jha2026control_flow_hijacking,Breaking and Fixing Defenses Against Control-Flow Hijacking in Multi-Agent Systems,2026,2026,ICLR,,2510.17276,https://openreview.net/forum?id=PNU9Rj5RDQ,attack,defense,defense,assistant_source_reviewed_pending_author_signoff,primary,canonical:jha2026control_flow_hijacking,"Control-flow integrity, delegated authority, and partial orchestrator visibility are native MAS concerns.",,,yes,broad;canonical;search;targeted,broad:arxiv:2510.17276;canonical:jha2026control_flow_hijacking;search:arxiv:2510.17276;targeted:arxiv:2510.17276,corpus/final/all_relevant_papers.csv;corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2606.29654,,Budgeted Act-or-Defer Multi-Agent LLM Deliberation with Local Reliability Bounds,2026-06-28,2026,,,2606.29654,https://www.semanticscholar.org/paper/bd53651ff40459a12caa9de9049e6dbe19c8a586,,,,,primary,search:arxiv:2606.29654,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2606.29654;search:arxiv:2606.29654;targeted:arxiv:2606.29654,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2606.07790,,Byzantine Cheap Talk: Adversarial Resilience and Topology Effects in LLM Coordination Games,2026-06-05,2026,arXiv (Cornell University),,2606.07790,https://www.semanticscholar.org/paper/1993dd73996dafdb4d66396646936c9da6a47f99,,,,,primary,search:arxiv:2606.07790,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2606.07790;search:arxiv:2606.07790;targeted:arxiv:2606.07790,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2605.19240,,CASPIAN: Online Detection and Attribution of Cascade Attacks in LLM Multi-Agent Systems via Cross-Channel Causal Monitoring,2026-05-19,2026,arXiv.org,,2605.19240,https://www.semanticscholar.org/paper/dd7c0938f68765869f0e61ee363e7ed36a873eba,,,,,primary,search:arxiv:2605.19240,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2605.19240;search:arxiv:2605.19240;targeted:arxiv:2605.19240,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
wu2026cia,wu2026cia,CIA: Inferring the Communication Topology from LLM-based Multi-Agent Systems,2026,2026,ACL,10.18653/v1/2026.acl-long.815,2604.12461,https://aclanthology.org/2026.acl-long.815/,attack,attack,attack,assistant_source_reviewed_pending_author_signoff,primary,canonical:wu2026cia,Structural confidentiality of the communication topology is a native MAS property.,,,yes,broad;canonical;peerfirst;search;targeted;venue,broad:doi:10.48448/ge0h-x321;canonical:wu2026cia;peerfirst:doi:10.48448/ge0h-x321;search:doi:10.48448/ge0h-x321;targeted:doi:10.48448/ge0h-x321;venue:acl:10_18653_v1_2026_acl_long_815,corpus/final/all_relevant_papers.csv;corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv;corpus/sets/03_taxonomy_eligible/taxonomy_candidates.csv
arxiv:2606.07941,,Collective Hallucination in Multi-Agent LLMs:Modeling and Defense,2026-06-06,2026,,,2606.07941,https://www.semanticscholar.org/paper/fbbcdb26636386d148008ceaedb2ec224ca476f8,,,,,primary,search:arxiv:2606.07941,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2606.07941;search:arxiv:2606.07941;targeted:arxiv:2606.07941,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
